collected_date,reported_date,school_board,school,municipality,confirmed_student_cases,confirmed_staff_cases,confirmed_unspecified_cases,total_confirmed_cases
2020-09-30,2020-10-01,Peel District School Board,Munden Park Public School,Mississauga,0,0,1,1
2020-09-30,2020-10-01,Peel District School Board,Plum Tree Park Public School,Mississauga,0,0,1,1
2020-09-30,2020-10-01,Peel District School Board,Port Credit Secondary School,Mississauga,0,0,1,1
2020-09-30,2020-10-01,Peel District School Board,Ray Lawson Public School,Brampton,0,0,1,1
2020-09-30,2020-10-01,Peel District School Board,Red Willow Public School,Brampton,0,0,1,1
2020-09-30,2020-10-01,Peel District School Board,Sandalwood Heights Secondary School,Brampton,0,0,1,1
2020-09-30,2020-10-01,Peel District School Board,Sawmill Valley Public School,Mississauga,0,0,1,1
2020-09-30,2020-10-01,Peel District School Board,Streetsville Secondary School,Mississauga,0,0,1,1
2020-09-30,2020-10-01,Peel District School Board,Tomken Road Middle School,Mississauga,0,0,1,1
2020-09-30,2020-10-01,Peel District School Board,Treeline Public School,Brampton,0,0,3,3
2020-09-30,2020-10-01,Peel District School Board,Turner Fenton Secondary School,Brampton,0,0,1,1
2020-09-30,2020-10-01,Peel District School Board,Walnut Grove Public School,Brampton,0,0,1,1
2020-09-30,2020-10-01,Renfrew County Catholic District School Board,Our Lady of Grace Separate School,Whitewater Region,1,0,0,1
2020-09-30,2020-10-01,Renfrew County District School Board,Fellowes High School,Pembroke,1,1,0,2
2020-09-30,2020-10-01,Simcoe County District School Board,Admiral Collingwood Elementary School,Collingwood,0,0,1,1
2020-09-30,2020-10-01,Simcoe County District School Board,Bear Creek Secondary School,Barrie,0,0,1,1
2020-09-30,2020-10-01,Simcoe County District School Board,Goodfellow Public School,Innisfill,0,0,1,1
2020-09-30,2020-10-01,Simcoe County District School Board,Worsley Elementary School,Wasaga Beach,0,0,1,1
2020-09-30,2020-10-01,Simcoe Muskoka Catholic District School Board,Father F.X. O'Reilly Catholic School,New Tecumseth,0,0,1,1
2020-09-30,2020-10-01,Simcoe Muskoka Catholic District School Board,Sister Catherine Donnelly Catholic School,Barrie,0,0,1,1
2020-09-30,2020-10-01,Simcoe Muskoka Catholic District School Board,St. Angela Merici Catholic School,Bradford West Gwillimbury,0,0,1,1
2020-09-30,2020-10-01,Simcoe Muskoka Catholic District School Board,St. John Vianney Catholic School,Barrie,0,0,1,1
2020-09-30,2020-10-01,Simcoe Muskoka Catholic District School Board,St. Paul's Catholic School,New Tecumseth,0,0,1,1
2020-09-30,2020-10-01,Thames Valley District School Board,H.B Beal Secondary School,London,1,0,0,1
2020-09-30,2020-10-01,Thames Valley District School Board,Mitchell Hepburn Public School,St. Thomas,1,0,0,1
2020-09-30,2020-10-01,Toronto Catholic District School Board,D'Arcy McGee Catholic School,Toronto,1,1,0,2
2020-09-30,2020-10-01,Toronto Catholic District School Board,Father Henry Carr Catholic Secondary School,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto Catholic District School Board,Madonna Catholic Secondary School,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto Catholic District School Board,Our Lady of Lourdes Catholic School,Toronto,2,0,0,2
2020-09-30,2020-10-01,Toronto Catholic District School Board,Saint Columba Catholic School,Toronto,2,0,0,2
2020-09-30,2020-10-01,Toronto Catholic District School Board,Saint Francis de Sales Catholic Secondary School,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto Catholic District School Board,St Mary Catholic Academy Secondary School,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto Catholic District School Board,St. Alberts Catholic Elementary,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto Catholic District School Board,St. Basil- the-Great College School,Toronto,0,1,0,1
2020-09-30,2020-10-01,Toronto Catholic District School Board,St. Charles Garnier Catholic School,Toronto,0,1,0,1
2020-09-30,2020-10-01,Toronto Catholic District School Board,St. Gerald Catholic Elementary,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto Catholic District School Board,St. Gregory Catholic School,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto Catholic District School Board,St. John Catholic School,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto Catholic District School Board,St. John Paul II Catholic Secondary,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto Catholic District School Board,St. Wilfrid Catholic Elementary,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto Catholic District School Board,Sts. Cosmas and Damian Catholic Elementary School,Toronto,3,0,0,3
2020-09-30,2020-10-01,Toronto District School Board,Adam Beck Junior Public School,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto District School Board,Albion Heights Junior Middle School,Toronto,0,1,0,1
2020-09-30,2020-10-01,Toronto District School Board,Alexander Stirling Public School,Toronto,0,1,0,1
2020-09-30,2020-10-01,Toronto District School Board,Allenby Junior Elementary School,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto District School Board,Amesbury Middle School,Toronto,0,1,0,1
2020-09-30,2020-10-01,Toronto District School Board,Baycrest Public School,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto District School Board,Birchmount Park Collegiate Institute,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto District School Board,Blacksmith Public School,Toronto,0,1,0,1
2020-09-30,2020-10-01,Toronto District School Board,Brian Public School,Toronto,0,1,0,1
2020-09-30,2020-10-01,Toronto District School Board,Burnhamthorpe Adult Learning Centre,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto District School Board,Burrows Hall Junior Public School,Toronto,0,1,0,1
2020-09-30,2020-10-01,Toronto District School Board,Cameron Public School,Toronto,0,1,0,1
2020-09-30,2020-10-01,Toronto District School Board,Carleton Village Jr & Sr Sports & Wellness Academy,Toronto,1,1,0,2
2020-09-30,2020-10-01,Toronto District School Board,Claude Watson School for the Arts,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto District School Board,David & Mary Thompson Collegiate Institute,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto District School Board,Earl Haig Public School,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto District School Board,Elia Middle School,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto District School Board,Emery Adult Learning Centre,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto District School Board,Essex Junior and Senior Public School,Toronto,0,1,0,1
2020-09-30,2020-10-01,Toronto District School Board,Fern Avenue Elemenary,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto District School Board,George Webster Elementary School,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto District School Board,Glen Park Public School,Toronto,2,0,0,2
2020-09-30,2020-10-01,Toronto District School Board,Glenview Senior Public School,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto District School Board,Greenholme Junior Middle School,Toronto,0,1,0,1
2020-09-30,2020-10-01,Toronto District School Board,Harbord Collegiate Institute,Toronto,2,0,0,2
2020-09-30,2020-10-01,Toronto District School Board,Hilltop Middle School,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto District School Board,Humewood Community School,Toronto,0,1,0,1
2020-09-30,2020-10-01,Toronto District School Board,Hunter’s Glen Junior Public School,Toronto,2,0,0,2
2020-09-30,2020-10-01,Toronto District School Board,Huron Street Junior Public School,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto District School Board,John English Junior Middle School,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto District School Board,John Fisher Junior Public School,Toronto,0,1,0,1
2020-09-30,2020-10-01,Toronto District School Board,King Edward Public School,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto District School Board,Kingsview Village Junior School,Toronto,0,1,0,1
2020-09-30,2020-10-01,Toronto District School Board,Leaside High School,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto District School Board,Ledbury Park Elementary and Middle School,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto District School Board,Leslieville Junior Public School,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto District School Board,Lucy McCormick Senior School,Toronto,0,1,0,1
2020-09-30,2020-10-01,Toronto District School Board,Malvern Collegiate,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto District School Board,Martine Grove Collegiate Institute,Toronto,3,0,0,3
2020-09-30,2020-10-01,Toronto District School Board,Mason Road Junior Public School,Toronto,2,2,0,4
2020-09-30,2020-10-01,Toronto District School Board,Maurice Cody Junior Public,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto District School Board,North Toronto Collegiate,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto District School Board,Northview Heights Secondary School,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto District School Board,Oakdale Park Middle School,Toronto,0,1,0,1
2020-09-30,2020-10-01,Toronto District School Board,Pelmo Park Public School,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto District School Board,Richview Collegiate Intstitute,Toronto,3,0,0,3
2020-09-30,2020-10-01,Toronto District School Board,Roden Public School,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto District School Board,Second Street Junior Middle School,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto District School Board,Silverthorn Community School,Toronto,0,1,0,1
2020-09-30,2020-10-01,Toronto District School Board,Sunny View Junior and Senior Public School,Toronto,0,1,0,1
2020-09-30,2020-10-01,Toronto District School Board,Swansea Junior and Senior Public School,Toronto,0,1,0,1
2020-09-30,2020-10-01,Toronto District School Board,Tredway Woodsworth Public School,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto District School Board,Warren Park Junior Public School,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto District School Board,York Memorial Collegiate Institute,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto District School Board,Yorkdale Adult Learning Centre,Toronto,1,0,0,1
2020-09-30,2020-10-01,Toronto District School Board,Yorkview Public School,Toronto,1,0,0,1
2020-09-30,2020-10-01,Trillium Lakelands District School Board,Spruce Glen Public School,Huntsville,0,0,1,1
2020-09-30,2020-10-01,Upper Canada District School Board,Chimo Elementary School,Smith Falls,1,0,0,1
2020-09-30,2020-10-01,Upper Grand District School Board,Glenbrook Elementary School,Shelburne,1,0,0,1
2020-09-30,2020-10-01,Upper Grand District School Board,June Avenue Public School,Guelph,1,0,0,1
2020-09-30,2020-10-01,Upper Grand District School Board,Princess Elizabeth Public School,Orangeville,1,0,0,1
2020-09-30,2020-10-01,Waterloo Catholic District School Board,St. David's Catholic High School,Waterloo,1,0,0,1
2020-09-30,2020-10-01,Waterloo Region District School Board,Cameron Heights Collegiate Institute-Secondary School,Kitchener,2,0,0,2
2020-09-30,2020-10-01,Waterloo Region District School Board,Clemens Mills Public School,Cambridge ,1,0,0,1
2020-09-30,2020-10-01,Waterloo Region District School Board,Forest Heights Collegiate Institute Secondary School,Kitchener,1,0,0,1
2020-09-30,2020-10-01,Waterloo Region District School Board,Forest Hill Public School,Kitchener,1,0,0,1
2020-09-30,2020-10-01,Waterloo Region District School Board,Huron Heights Secondary School,Kitchener,2,0,0,2
2020-09-30,2020-10-01,Waterloo Region District School Board,Kitchener Waterloo Collegiate and Vocational School,Kitchener,1,1,0,2
2020-09-30,2020-10-01,Waterloo Region District School Board,Moffat Creek Public School,Cambridge ,0,1,0,1
2020-09-30,2020-10-01,Waterloo Region District School Board,Preston High School,Cambridge ,1,0,0,1
2020-09-30,2020-10-01,Waterloo Region District School Board,Riverside Public School,Woolwich,1,0,0,1
2020-09-30,2020-10-01,Waterloo Region District School Board,Williamsburg Public School,Kitchener,1,0,0,1
2020-09-30,2020-10-01,Wellington Catholic District School Board,Our Lady of Lourdes Catholic High School,Guelph,0,1,0,1
2020-09-30,2020-10-01,Wellington Catholic District School Board,St. Joseph Catholic Elementary School,Guelph,1,0,0,1
2020-09-30,2020-10-01,York Catholic District School Board,Cardinal Carter Catholic High School,Aurora,0,0,1,1
2020-09-30,2020-10-01,York Catholic District School Board,Holy Name Catholic Elementary School,King,0,0,1,1
2020-09-30,2020-10-01,York Catholic District School Board,Our Lady of Fatima Catholic Elementary School,Vaughan,0,0,1,1
2020-09-30,2020-10-01,York Catholic District School Board,St. Brigid Catholic Elementary School,Whitchurch-Stouffville,0,0,1,1
2020-09-30,2020-10-01,York Catholic District School Board,St. Joseph Catholic Elementary School,Vaughan,0,0,1,1
2020-09-30,2020-10-01,York Catholic District School Board,St. Michael the Archangel Catholic Elementary School,Woodbridge,0,0,1,1
2020-09-30,2020-10-01,York Region District School Board,Blue Willow Public School,Woodbridge,0,0,2,2
2020-09-30,2020-10-01,York Region District School Board,Carrville Mills Public School,Vaughan,0,0,1,1
2020-09-30,2020-10-01,York Region District School Board,Fossil Hill Public School,Vaughan,0,0,1,1
2020-09-30,2020-10-01,York Region District School Board,H.G. Bernard Public School,Richmond Hill,0,0,1,1
2020-09-30,2020-10-01,York Catholic District School Board,Holy Cross Catholic Academy,Vaughan,0,0,1,1
2020-09-30,2020-10-01,York Region District School Board,Kleinburg Public School,Vaughan,0,0,1,1
2020-09-30,2020-10-01,York Region District School Board,Maple High School,Vaughan,0,0,1,1
2020-09-30,2020-10-01,York Region District School Board,Moraine Hills Public School,Richmond Hill,0,0,1,1
2020-09-30,2020-10-01,York Region District School Board,Sixteenth Avenue Public School,Richmond Hill,0,0,2,2
2020-09-30,2020-10-01,York Region District School Board,Stephen Lewis Secondary School,Vaughan,0,0,1,1
2020-09-30,2020-10-01,York Region District School Board,Stouffville District Secondary School,Whitchurch-Stouffville,0,0,1,1
2020-09-30,2020-10-01,York Region District School Board,Tommy Douglas Secondary School,Vaughan,0,0,3,3
2020-10-01,2020-10-02,Algonquin Lakeshore Catholic District School Board,J.J. O'Neill Catholic School,Greater Napanee,1,0,0,1
2020-10-01,2020-10-02,Bluewater District School Board,Board Office,Arran-Elderslie,0,1,0,1
2020-10-01,2020-10-02,Brant Haldimand Norfolk Catholic District School Board,St. Pius X Catholic Elementary School,Brantford,1,0,0,1
2020-10-01,2020-10-02,Catholic District School Board of Eastern Ontario,Holy Cross Elementary School,North Grenville,2,1,0,3
2020-10-01,2020-10-02,Conseil des écoles catholiques du Centre-Est (CECCE),École élémentaire catholique Alain-Fortin,Ottawa,2,0,0,2
2020-10-01,2020-10-02,Conseil des écoles catholiques du Centre-Est (CECCE),École élémentaire catholique Au Coeur d'Ottawa,Ottawa,1,0,0,1
2020-10-01,2020-10-02,Conseil des écoles catholiques du Centre-Est (CECCE),École élémentaire catholique d'enseignement personnalisé Lamoureux,Ottawa,1,2,0,3
2020-10-01,2020-10-02,Conseil des écoles catholiques du Centre-Est (CECCE),École élémentaire catholique George-Étienne-Cartier,Ottawa,1,1,0,2
2020-10-01,2020-10-02,Conseil des écoles catholiques du Centre-Est (CECCE),École élémentaire catholique Horizon-Jeunesse,Ottawa,1,1,0,2
2020-10-01,2020-10-02,Conseil des écoles catholiques du Centre-Est (CECCE),École élémentaire catholique Jean-Robert-Gauthier,Ottawa,0,1,0,1
2020-10-01,2020-10-02,Conseil des écoles catholiques du Centre-Est (CECCE),École élémentaire catholique L'Étoile-de-l'Est,Ottawa,1,0,0,1
2020-10-01,2020-10-02,Conseil des écoles catholiques du Centre-Est (CECCE),École élémentaire catholique Marius-Barbeau,Ottawa,3,0,0,3
2020-10-01,2020-10-02,Conseil des écoles catholiques du Centre-Est (CECCE),École élémentaire catholique Montfort,Ottawa,3,0,0,3
2020-10-01,2020-10-02,Conseil des écoles catholiques du Centre-Est (CECCE),École élémentaire catholique Notre-Place,Ottawa,2,0,0,2
2020-10-01,2020-10-02,Conseil des écoles catholiques du Centre-Est (CECCE),École élémentaire catholique Riverside Sud II (Jonathan-Pitre),Ottawa,1,0,0,1
2020-10-01,2020-10-02,Conseil des écoles catholiques du Centre-Est (CECCE),École élémentaire catholique Sainte-Anne,Ottawa,1,0,0,1
2020-10-01,2020-10-02,Conseil des écoles catholiques du Centre-Est (CECCE),École élémentaire catholique Sainte-Bernadette,Ottawa,1,0,0,1
2020-10-01,2020-10-02,Conseil des écoles catholiques du Centre-Est (CECCE),École élémentaire catholique Sainte-Geneviève,Toronto,1,0,0,1
2020-10-01,2020-10-02,Conseil des écoles catholiques du Centre-Est (CECCE),École élémentaire catholique Sainte-Kateri,Ottawa,1,0,0,1
2020-10-01,2020-10-02,Conseil des écoles catholiques du Centre-Est (CECCE),École élémentaire catholique Saint-François-d’Assise,Ottawa,1,2,0,3
2020-10-01,2020-10-02,Conseil des écoles catholiques du Centre-Est (CECCE),École élémentaire catholique Saint-Rémi,Ottawa,0,2,0,2
