collected_date,reported_date,lcc_name,municipality,confirmed_child_cases,confirmed_staff_provider_cases,confirmed_unspecified_cases,total_confirmed_cases
2020-10-15,2020-10-16,Earl Haig Community Day Care Centre   (15 Earl Haig Avenue),Toronto,0,1,0,1
2020-10-15,2020-10-16,Eden Daycare Inc.,Mississauga,1,0,0,1
2020-10-15,2020-10-16,Edgeley Early Learning & Child Care Centre,Toronto,0,2,0,2
2020-10-15,2020-10-16,Elkhorn Junior Y - (YMCA),Toronto,0,1,0,1
2020-10-15,2020-10-16,Escale La Pommeraie,London,0,1,0,1
2020-10-15,2020-10-16,Fairview Child Care Centre,Ottawa,1,0,0,1
2020-10-15,2020-10-16,First Stage Child Care Centre - Highfield,Toronto,1,0,0,1
2020-10-15,2020-10-16,For Kid's Sake Day Care Services Inc.,Mississauga,2,0,0,2
2020-10-15,2020-10-16,Garderie Éducative Renée Tassé,Ottawa,1,1,0,2
2020-10-15,2020-10-16,Garderie Tunney's Day Care,Ottawa,0,2,0,2
2020-10-15,2020-10-16,George Brown - Rose Avenue Child Care Centre,Toronto,1,0,0,1
2020-10-15,2020-10-16,Glebe Parents' Daycare First Avenue Campus,Ottawa,1,0,0,1
2020-10-15,2020-10-16,Global Home Child Care,Ottawa,0,1,0,1
2020-10-15,2020-10-16,Happy Tots Day Nursery,Oshawa,0,3,0,3
2020-10-15,2020-10-16,Heritage Green Child Care,Stoney Creek,1,0,0,1
2020-10-15,2020-10-16,Holy Trinity YMCA,Toronto,1,0,0,1
2020-10-15,2020-10-16,Home Child Care Program,Waterloo,0,1,0,1
2020-10-15,2020-10-16,Humber Bay Child Care Centre (Park Lawn Preschool Inc.),Toronto,0,3,0,3
2020-10-15,2020-10-16,Humbercrest School Age Program - (YMCA),Toronto,2,0,0,2
2020-10-15,2020-10-16,Humewood House Infant Centre (Licensed Day Care),Toronto,1,0,0,1
2020-10-15,2020-10-16,Kaban Montessori School,Mississauga,1,0,0,1
2020-10-15,2020-10-16,Kanata Montessori School,Kanata,2,0,0,2
2020-10-15,2020-10-16,KIDS & COMPANY - BURLOAK,Burlington,0,1,0,1
2020-10-15,2020-10-16,KIDS COME FIRST CHILD CARE CENTRE,Guelph,1,0,0,1
2020-10-15,2020-10-16,Knob Hill School Age Program (TMCA),Toronto,1,0,0,1
2020-10-15,2020-10-16,Kreative Kids Child Care Centre,Toronto,1,0,0,1
2020-10-15,2020-10-16,La Coccinelle,Orléans,0,1,0,1
2020-10-15,2020-10-16,La Coccinelle Alain Fortin,Ottawa,0,1,0,1
2020-10-15,2020-10-16,La Coccinelle Lamoureux,Ottawa,0,1,0,1
2020-10-15,2020-10-16,La Petite Ecole,Toronto,0,1,0,1
2020-10-15,2020-10-16,L'Arche des amis de Russell,Russell,1,0,0,1
2020-10-15,2020-10-16,LARC's OLMC School Age Program,Amherstview,1,0,0,1
2020-10-15,2020-10-16,Lawrence Heights Community Day Care Centre,Toronto,1,1,0,2
2020-10-15,2020-10-16,Le Carrefour d'Ottawa,Ottawa,0,1,0,1
2020-10-15,2020-10-16,Le Cerf-Volant - Édouard-Bond,Ottawa,1,0,0,1
2020-10-15,2020-10-16,"Le Cerf-Volant, école Marius Barbeau",Ottawa,1,0,0,1
2020-10-15,2020-10-16,"Le Cerf-Volant, George-Étienne-Cartier",Ottawa,1,1,0,2
2020-10-15,2020-10-16,"Le Manège, Pierre-Elliott-Trudeau",Ottawa,0,1,0,1
2020-10-15,2020-10-16,LEF - Vaughan Road Infant and Toddler Centre,Toronto,1,0,0,1
2020-10-15,2020-10-16,Legacy YMCA Child Care,Markham,0,1,0,1
2020-10-15,2020-10-16,Les Coccinelles,Milton,1,0,0,1
2020-10-15,2020-10-16,Les Etoiles Brillantes - Garderie,Guelph,1,0,0,1
2020-10-15,2020-10-16,Liberty Preparatory School Inc.,Toronto,0,1,0,1
2020-10-15,2020-10-16,Little Leaders Licensed Home Child Care Agency,Burlington,1,0,0,1
2020-10-15,2020-10-16,LOCOMOTION DAYCARE SOUTH CENTRE,Tottenham,1,0,0,1
2020-10-15,2020-10-16,Macaulay Child Development Centre (The) (PHDC),Toronto,1,0,0,1
2020-10-15,2020-10-16,Makonsag Indigenous Child Care: Courtwood,Ottawa,0,1,0,1
2020-10-15,2020-10-16,MATRESHKA,Ottawa,1,0,0,1
2020-10-15,2020-10-16,MCDC/St. John,Toronto,0,1,0,1
2020-10-15,2020-10-16,McMurrich Sprouts Day Care Centre,Toronto,1,0,0,1
2020-10-15,2020-10-16,MIFO école de l'Odyssée,Orléans,1,0,0,1
2020-10-15,2020-10-16,MIFO école Sainte Marie,Ottawa,0,1,0,1
2020-10-15,2020-10-16,MIFO-école des Pionniers,Orléans,1,0,0,1
2020-10-15,2020-10-16,Millcreek Kinder Kampus,Mississauga,1,0,0,1
2020-10-15,2020-10-16,MINI-SKOOL - BRAMPTON,Brampton,0,1,0,1
2020-10-15,2020-10-16,Montessori School House Inc,Maple,1,0,0,1
2020-10-15,2020-10-16,Moozoons Child Care Centre,Red Lake,0,1,0,1
2020-10-15,2020-10-16,Netivot HaTorah  - South Campus,Toronto,1,0,0,1
2020-10-15,2020-10-16,Netivot HaTorah Day School,Thornhill,1,0,0,1
2020-10-15,2020-10-16,Network Child Care Services - PHDC,Toronto,0,1,0,1
2020-10-15,2020-10-16,North York Junior Y  (YMCA),Toronto,0,1,0,1
2020-10-15,2020-10-16,Northwood Montessori,Toronto,0,1,0,1
2020-10-15,2020-10-16,Odyssey Montessori School Incorporated,Toronto,1,0,0,1
2020-10-15,2020-10-16,Over the Rainbow Children's Centre,Woodbridge,0,1,0,1
2020-10-15,2020-10-16,Parkdale Early Learning Centre - CDI - 119 Close Ave.,Toronto,1,0,0,1
2020-10-15,2020-10-16,Parkview Children's Centre - The Village School,Oakville,0,1,0,1
2020-10-15,2020-10-16,Plasp - Brisdale P.S.,Brampton,1,0,0,1
2020-10-15,2020-10-16,PLASP - St. Charles Garnier Catholic School,Mississauga,1,0,0,1
2020-10-15,2020-10-16,PLASP - St. Edmund C.S.,Mississauga,1,0,0,1
2020-10-15,2020-10-16,PLASP - St. Josephine Bakhita,Brampton,1,0,0,1
2020-10-15,2020-10-16,PLASP - ST. Raphael Catholic School,Mississauga,0,1,0,1
2020-10-15,2020-10-16,PLASP Steelesview Public School,North York,1,0,0,1
2020-10-15,2020-10-16,Playhouse Child Care Centre Inc. (15 Greenland Rd.),Toronto,0,1,0,1
2020-10-15,2020-10-16,Portobello Early Learning Centre,Ottawa,1,0,0,1
2020-10-15,2020-10-16,Pride in Heritage Children's Centre - North York,Toronto,3,0,0,3
2020-10-15,2020-10-16,Pris-T-Gis Montessori School,Markham,1,0,0,1
2020-10-15,2020-10-16,R L Hyslop Before and After School Program,Hamilton,1,0,0,1
2020-10-15,2020-10-16,Red Apple Day Care (Overlea) Early Learning Program,Toronto,0,1,0,1
2020-10-15,2020-10-16,Rexdale Home Child Care Agency (PHDC),Toronto,1,0,0,1
2020-10-15,2020-10-16,Riverside Montessori Pre-School,Ottawa,1,0,0,1
2020-10-15,2020-10-16,Rouge Valley Jr. Y (YMCA),Toronto,1,0,0,1
2020-10-15,2020-10-16,S.E.E.D.S. Childcare- ST. Peter's,Barrie,1,0,0,1
2020-10-15,2020-10-16,Schoolhouse Playcare - Cadarackque,Ajax,1,0,0,1
2020-10-15,2020-10-16,Service à l'enfance Aladin Childcare Services,Ottawa,1,0,0,1
2020-10-15,2020-10-16,"Service à l'enfance Aladin, site Sainte-Anne",Ottawa,1,1,0,2
2020-10-15,2020-10-16,Shoreham Satellite Early Learning & Child Care Centre,Toronto,0,1,0,1
2020-10-15,2020-10-16,SKD Bilingual Child Care Centre-Michaelle Jean,Ajax,1,0,0,1
2020-10-15,2020-10-16,St. Bede Child Care Centre,Toronto,1,0,0,1
2020-10-15,2020-10-16,St. Columba YMCA Child Care,Toronto,2,0,0,2
2020-10-15,2020-10-16,St. David Early Learning and Care Centre,Hamilton,1,0,0,1
2020-10-15,2020-10-16,St. Gregory's Before and After School Club (North York Little Prints),Toronto,2,0,0,2
2020-10-15,2020-10-16,St.Edward YMCA,Toronto,0,1,0,1
2020-10-15,2020-10-16,Super Kids Day Care Centres Inc.,Toronto,0,1,0,1
2020-10-15,2020-10-16,Taylor Creek Early Learning and Child Care Centre,Toronto,1,0,0,1
2020-10-15,2020-10-16,Terry Fox School Age Program,Newmarket,1,0,0,1
2020-10-15,2020-10-16,The Birds And The Bees Day Care (Mini World Ltd),Toronto,1,0,0,1
2020-10-15,2020-10-16,The Candy Factory of Swallows Day Care Inc. (op: Swallows Day Care Inc.),Toronto,1,1,0,2
2020-10-15,2020-10-16,The French Connection at John Fisher Inc.,Toronto,1,0,0,1
2020-10-15,2020-10-16,The Little School Daycare - Orleans,Orléans,0,1,0,1
2020-10-15,2020-10-16,The Magic Kingdom Learning Centre,Newmarket,1,0,0,1
2020-10-15,2020-10-16,THE PHOENIX MONTESSORI SCHOOL INC.,Toronto,1,0,0,1
2020-10-15,2020-10-16,Trust Child Care Inc.,Toronto,0,2,0,2
2020-10-15,2020-10-16,Twinkle Stars Private Home Day Care,Toronto,0,1,0,1
2020-10-15,2020-10-16,Walnut St. Junior School,Whitby,1,0,0,1
2020-10-15,2020-10-16,Waterview Child Care Centre,Oshawa,1,0,0,1
2020-10-15,2020-10-16,"Wee Watch Private Home Day Care-East
",Russell,1,0,0,1
2020-10-15,2020-10-16,Western Heights Montessori Academy,Oakville,0,1,0,1
2020-10-15,2020-10-16,Winchester Site Day Care (Central Neighbourhood House),Toronto,2,0,0,2
2020-10-15,2020-10-16,Woodgreen Community Services (Leslieville Child Care),Toronto,1,0,0,1
2020-10-15,2020-10-16,Woodgreen Community Services (Woodfield Child Care Centre),Toronto,0,1,0,1
2020-10-15,2020-10-16,YMCA Toronto - Ellwood YMCA School Age,Bolton,1,0,0,1
2020-10-15,2020-10-16,YMCA Toronto - George Kennedy YMCA Schoolage Program,Georgetown,1,0,0,1
2020-10-15,2020-10-16,YWCA - Bergamot Early Learning  Centre (op:  YWCA),Toronto,1,0,,1
2020-10-16,2020-10-19,ABC Preschool Centre,Ottawa,1,0,0,1
2020-10-16,2020-10-19,"Agence de garde ""La Maisonnée""",Ottawa,1,0,0,1
2020-10-16,2020-10-19,"All About Kids, Goodwood",Goodwood,1,0,0,1
2020-10-16,2020-10-19,Andrew Fleck Child Care Centre,Ottawa,0,1,0,1
2020-10-16,2020-10-19,Andrew Fleck Child Care Services - Carleton Heights Child Care Centre,Ottawa,0,1,0,1
2020-10-16,2020-10-19,Andrew Fleck Home Child Care (four locations),Ottawa,3,2,0,5
2020-10-16,2020-10-19,Banting and Best Child Care Centre (380 Goldhawk),Toronto,0,1,0,1
2020-10-16,2020-10-19,Barrhaven Child Care centre,Nepean,0,1,0,1
2020-10-16,2020-10-19,Bloomfield Junior Academy Montessori School,Richmond Hill,1,0,0,1
2020-10-16,2020-10-19,Blue Bell Academy Inc.,Toronto,0,1,0,1
2020-10-16,2020-10-19,Bowmore Child Enrichment Centre (Operator: Earl Haig) (80 Bowmore Road),Toronto,1,0,0,1
2020-10-16,2020-10-19,Branscombe Early Learning and Family Centre,Niagara Falls,1,0,0,1
2020-10-16,2020-10-19,BrightPath Dixie,Mississauga,1,1,0,2
2020-10-16,2020-10-19,BrightPath Wolfedale,Mississauga,1,1,0,2
2020-10-16,2020-10-19,Carleton Memorial Day Care Centre,Ottawa,1,0,0,1
2020-10-16,2020-10-19,Carleton Village Early Learning Centre,Toronto,0,1,0,1
2020-10-16,2020-10-19,Cedarbrae Day Nurseries (1385 Midland),Toronto,0,1,0,1
2020-10-16,2020-10-19,CELC-Good Shepherd,Courtice,1,0,0,1
2020-10-16,2020-10-19,Centre éducatif Brin de Soleil - Horizon Jeunesse,Ottawa,1,0,0,1
2020-10-16,2020-10-19,Centre éducatif Les Petits Tresors - Pavillon Alfred,Alfred,1,0,0,1
2020-10-16,2020-10-19,"Centre parascolaire ""Alpha 3-12"" d'Orléans Inc.",Orléans,0,1,0,1
2020-10-16,2020-10-19,Children's Village of Ottawa-Carleton Home Child Care Program,Ottawa,2,1,0,3
2020-10-16,2020-10-19,Community of Maple Child Care Services - Father John Kelly,Maple,2,0,0,2
2020-10-16,2020-10-19,Dalhousie Parents Daycare Centre,Ottawa,1,0,0,1
2020-10-16,2020-10-19,Earl Haig Community Day Care Centre   (15 Earl Haig Avenue),Toronto,0,1,0,1
2020-10-16,2020-10-19,Eden Daycare Inc.,Mississauga,1,0,0,1
2020-10-16,2020-10-19,Edgeley Early Learning & Child Care Centre,Toronto,0,2,0,2
2020-10-16,2020-10-19,Elkhorn Junior Y - (YMCA),Toronto,0,1,0,1
2020-10-16,2020-10-19,Escale La Pommeraie,London,0,1,0,1
2020-10-16,2020-10-19,Fairview Child Care Centre,Ottawa,1,0,0,1
2020-10-16,2020-10-19,First Stage Child Care Centre - Highfield,Toronto,1,0,0,1
2020-10-16,2020-10-19,For Kid's Sake Day Care Services Inc.,Mississauga,2,0,0,2
2020-10-16,2020-10-19,Garderie Tunney's Day Care,Ottawa,0,2,0,2
2020-10-16,2020-10-19,Glebe Parents' Daycare First Avenue Campus,Ottawa,1,0,0,1
2020-10-16,2020-10-19,Global Home Child Care,Ottawa,0,1,0,1
2020-10-16,2020-10-19,Happy Tots Day Nursery,Oshawa,0,3,0,3
2020-10-16,2020-10-19,Heritage Green Child Care,Stoney Creek,1,0,0,1
2020-10-16,2020-10-19,Holy Trinity YMCA,Toronto,1,0,0,1
2020-10-16,2020-10-19,Home Child Care Program,Waterloo,0,1,0,1
2020-10-16,2020-10-19,Humber Bay Child Care Centre (Park Lawn Preschool Inc.),Toronto,0,3,0,3
2020-10-16,2020-10-19,Humbercrest School Age Program - (YMCA),Toronto,2,0,0,2
2020-10-16,2020-10-19,Humewood House Infant Centre (Licensed Day Care),Toronto,1,0,0,1
2020-10-16,2020-10-19,Kaban Montessori School,Mississauga,1,0,0,1
2020-10-16,2020-10-19,Kanata Montessori School,Kanata,2,0,0,2
2020-10-16,2020-10-19,KIDS & COMPANY - BURLOAK,Burlington,0,1,0,1
2020-10-16,2020-10-19,Knob Hill School Age Program (TMCA),Toronto,1,0,0,1
2020-10-16,2020-10-19,Kreative Kids Child Care Centre,Toronto,1,0,0,1
2020-10-16,2020-10-19,La Coccinelle,Orléans,0,1,0,1
2020-10-16,2020-10-19,La Coccinelle Alain Fortin,Ottawa,0,1,0,1
2020-10-16,2020-10-19,La Coccinelle Lamoureux,Ottawa,0,1,0,1
2020-10-16,2020-10-19,La Petite Ecole,Toronto,0,1,0,1
2020-10-16,2020-10-19,L'Arche des amis de Russell,Russell,1,0,0,1
2020-10-16,2020-10-19,LARC's OLMC School Age Program,Amherstview,1,0,0,1
2020-10-16,2020-10-19,Lawrence Heights Community Day Care Centre,Toronto,1,1,0,2
2020-10-16,2020-10-19,Le Carrefour d'Ottawa,Ottawa,0,1,0,1
2020-10-16,2020-10-19,Le Cerf-Volant - Édouard-Bond,Ottawa,1,0,0,1
2020-10-16,2020-10-19,"Le Cerf-Volant, école Marius Barbeau",Ottawa,1,0,0,1
2020-10-16,2020-10-19,"Le Cerf-Volant, George-Étienne-Cartier",Ottawa,1,1,0,2
2020-10-16,2020-10-19,"Le Manège, Pierre-Elliott-Trudeau",Ottawa,0,1,0,1
2020-10-16,2020-10-19,LEF - Vaughan Road Infant and Toddler Centre,Toronto,1,0,0,1
2020-10-16,2020-10-19,Legacy YMCA Child Care,Markham,0,1,0,1
2020-10-16,2020-10-19,Les Coccinelles,Milton,1,0,0,1
2020-10-16,2020-10-19,Les Etoiles Brillantes - Garderie,Guelph,1,0,0,1
2020-10-16,2020-10-19,Les Étoiles Brillantes-Garderie,Toronto,1,0,0,1
2020-10-16,2020-10-19,Liberty Preparatory School Inc.,Toronto,0,1,0,1
2020-10-16,2020-10-19,Little Leaders Licensed Home Child Care Agency,Burlington,1,0,0,1
2020-10-16,2020-10-19,LOCOMOTION DAYCARE SOUTH CENTRE,Tottenham,1,0,0,1
2020-10-16,2020-10-19,Macaulay Child Development Centre (The) (PHDC),Toronto,1,0,0,1
2020-10-16,2020-10-19,Makonsag Indigenous Child Care: Courtwood,Ottawa,0,1,0,1
2020-10-16,2020-10-19,MATRESHKA,Ottawa,1,0,0,1
2020-10-16,2020-10-19,MCDC/St. John,Toronto,0,1,0,1
2020-10-16,2020-10-19,McMurrich Sprouts Day Care Centre,Toronto,1,1,0,2
2020-10-16,2020-10-19,MIFO école de l'Odyssée,Orléans,1,0,0,1
2020-10-16,2020-10-19,MIFO-école des Pionniers,Orléans,1,0,0,1
2020-10-16,2020-10-19,Millcreek Kinder Kampus,Mississauga,1,0,0,1
2020-10-16,2020-10-19,MINI-SKOOL - BRAMPTON,Brampton,0,1,0,1
2020-10-16,2020-10-19,Montessori School House Inc,Maple,1,0,0,1
2020-10-16,2020-10-19,Moozoons Child Care Centre,Red Lake,0,1,0,1
2020-10-16,2020-10-19,Netivot HaTorah  - South Campus,Toronto,3,0,0,3
2020-10-16,2020-10-19,Netivot HaTorah Day School,Thornhill,1,0,0,1
2020-10-16,2020-10-19,Network Child Care Services - PHDC,Toronto,0,1,0,1
2020-10-16,2020-10-19,North York Junior Y  (YMCA),Toronto,0,1,0,1
2020-10-16,2020-10-19,Northwood Montessori,Toronto,0,1,0,1
2020-10-16,2020-10-19,Over the Rainbow Children's Centre,Woodbridge,0,1,0,1
2020-10-16,2020-10-19,Parkdale Early Learning Centre - CDI - 119 Close Ave.,Toronto,1,0,0,1
2020-10-16,2020-10-19,Parkview Children's Centre - The Village School,Oakville,0,1,0,1
2020-10-16,2020-10-19,Plasp - Brisdale P.S.,Brampton,1,0,0,1
2020-10-16,2020-10-19,PLASP - St. Andre Bessette,Brampton,1,0,0,1
2020-10-16,2020-10-19,PLASP - St. Charles Garnier Catholic School,Mississauga,1,0,0,1
2020-10-16,2020-10-19,PLASP - St. Edmund C.S.,Mississauga,1,0,0,1
2020-10-16,2020-10-19,PLASP - St. Isaac Jogues Catholic School,Brampton,1,0,0,1
2020-10-16,2020-10-19,PLASP - St. Josephine Bakhita,Brampton,1,0,0,1
2020-10-16,2020-10-19,PLASP - ST. Raphael Catholic School,Mississauga,0,1,0,1
2020-10-16,2020-10-19,Playhouse Child Care Centre Inc. (15 Greenland Rd.),Toronto,0,1,0,1
2020-10-16,2020-10-19,Portobello Early Learning Centre,Ottawa,1,0,0,1
2020-10-16,2020-10-19,Pride in Heritage Children's Centre - North York,Toronto,3,0,0,3
2020-10-16,2020-10-19,Pris-T-Gis Montessori School,Markham,1,0,0,1
2020-10-16,2020-10-19,R L Hyslop Before and After School Program,Hamilton,1,0,0,1
2020-10-16,2020-10-19,Red Apple Day Care (Overlea) Early Learning Program,Toronto,0,1,0,1
2020-10-16,2020-10-19,Rexdale Home Child Care Agency (PHDC),Toronto,1,0,0,1
2020-10-16,2020-10-19,Rouge Valley Jr. Y (YMCA),Toronto,1,0,0,1
2020-10-16,2020-10-19,S.E.E.D.S. Childcare- ST. Peter's,Barrie,1,0,0,1
2020-10-16,2020-10-19,Schoolhouse Playcare - Cadarackque,Ajax,1,0,0,1
2020-10-16,2020-10-19,Service à l'enfance Aladin Childcare Services,Ottawa,1,0,0,1
2020-10-16,2020-10-19,"Service à l'enfance Aladin, site Sainte-Anne",Ottawa,1,0,0,1
2020-10-16,2020-10-19,Shoreham Satellite Early Learning & Child Care Centre,Toronto,0,1,0,1
2020-10-16,2020-10-19,SKD Bilingual Child Care Centre-Michaelle Jean,Ajax,1,0,0,1
2020-10-16,2020-10-19,St. Bede Child Care Centre,Toronto,1,0,0,1
2020-10-16,2020-10-19,St. David Early Learning and Care Centre,Hamilton,1,0,0,1
2020-10-16,2020-10-19,St. Gregory's Before and After School Club (North York Little Prints),Toronto,2,0,0,2
2020-10-16,2020-10-19,St.Edward YMCA,Toronto,0,1,0,1
2020-10-16,2020-10-19,Super Kids Day Care Centres Inc.,Toronto,0,1,0,1
2020-10-16,2020-10-19,Taylor Creek Early Learning and Child Care Centre,Toronto,1,0,0,1
2020-10-16,2020-10-19,Terry Fox School Age Program,Newmarket,1,0,0,1
2020-10-16,2020-10-19,The Birds And The Bees Day Care (Mini World Ltd),Toronto,1,0,0,1
2020-10-16,2020-10-19,The Candy Factory of Swallows Day Care Inc. (op: Swallows Day Care Inc.),Toronto,1,1,0,2
2020-10-16,2020-10-19,The Children's Place (Annex),Ottawa,0,1,0,1
2020-10-16,2020-10-19,The French Connection at John Fisher Inc.,Toronto,1,0,0,1
2020-10-16,2020-10-19,The Little School Daycare - Orleans,Orléans,0,1,0,1
2020-10-16,2020-10-19,The Magic Kingdom Learning Centre,Newmarket,1,0,0,1
2020-10-16,2020-10-19,THE PHOENIX MONTESSORI SCHOOL INC.,Toronto,1,0,0,1
2020-10-16,2020-10-19,Trust Child Care Inc.,Toronto,0,2,0,2
2020-10-16,2020-10-19,Twinkle Stars Private Home Day Care,Toronto,0,1,0,1
2020-10-16,2020-10-19,Walnut St. Junior School,Whitby,1,0,0,1
2020-10-16,2020-10-19,Waterview Child Care Centre,Oshawa,1,0,0,1
2020-10-16,2020-10-19,Wee Watch Private Home Day Care-East,Russell,1,0,0,1
2020-10-16,2020-10-19,West Prep Children's Centre of Toronto,Toronto,0,1,0,1
2020-10-16,2020-10-19,Western Heights Montessori Academy,Oakville,0,1,0,1
2020-10-16,2020-10-19,Winchester Site Day Care (Central Neighbourhood House),Toronto,2,0,0,2
2020-10-16,2020-10-19,Woodgreen Community Services (Leslieville Child Care),Toronto,1,0,0,1
2020-10-16,2020-10-19,YMCA Toronto - Ellwood YMCA School Age,Bolton,1,0,0,1
2020-10-16,2020-10-19,YMCA Toronto - George Kennedy YMCA Schoolage Program,Georgetown,1,0,0,1
2020-10-16,2020-10-19,YWCA - Bergamot Early Learning  Centre (op:  YWCA),Toronto,1,0,0,1
