FILE_DATE,PHU_NAME,PHU_NUM,ACTIVE_CASES,RESOLVED_CASES,DEATHS,,,,,,
20201005,DURHAM REGION,2230,101,1957,181,,,,,,
20201005,EASTERN ONTARIO,2258,41,235,12,,,,,,
20201005,GREY BRUCE,2233,9,131,0,,,,,,
20201005,HALDIMAND-NORFOLK,2234,4,440,37,,,,,,
20201005,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,6,217,21,,,,,,
20201005,HALTON REGION,2236,128,1096,25,,,,,,
20201005,HASTINGS & PRINCE EDWARD COUNTIES,2238,9,48,5,,,,,,
20201005,HURON PERTH,5183,5,122,5,,,,,,
20201005,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,23,123,0,,,,,,
20201005,LAMBTON COUNTY,2242,2,321,25,,,,,,
20201005,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,9,334,52,,,,,,
20201005,MIDDLESEX-LONDON,2244,46,797,57,,,,,,
20201005,NIAGARA REGION,2246,100,962,65,,,,,,
20201005,NORTH BAY PARRY SOUND DISTRICT,2247,1,37,1,,,,,,
20201005,NORTHWESTERN,2249,16,50,0,,,,,,
20201005,OXFORD ELGIN-ST.THOMAS,4913,8,260,5,,,,,,
20201005,PEEL REGION,2253,978,8353,323,,,,,,
20201005,PETERBOROUGH COUNTY-CITY,2255,9,117,2,,,,,,
20201005,PORCUPINE,2256,2,73,9,,,,,,
20201005,RENFREW COUNTY AND DISTRICT,2257,4,52,1,,,,,,
20201005,SIMCOE MUSKOKA DISTRICT,2260,76,840,36,,,,,,
20201005,SUDBURY AND DISTRICT,2261,3,103,2,,,,,,
20201005,THUNDER BAY DISTRICT,2262,1,105,1,,,,,,
20201005,TIMISKAMING,2263,2,18,0,,,,,,
20201005,TORONTO,3895,2271,15855,1278,,,,,,
20201005,WATERLOO REGION,2265,105,1569,120,,,,,,
20201005,WELLINGTON-DUFFERIN-GUELPH,2266,38,603,36,,,,,,
20201005,WINDSOR-ESSEX COUNTY,2268,31,2557,77,,,,,,
20201005,YORK REGION,2270,460,3730,255,,,,,,
20201006,ALGOMA DISTRICT,2226,2,32,0,,,,,,
20201006,BRANT COUNTY,2227,13,195,6,,,,,,
20201006,CHATHAM-KENT,2240,4,364,3,,,,,,
20201006,CITY OF HAMILTON,2237,86,1076,47,,,,,,
20201006,CITY OF OTTAWA,2251,895,3652,295,,,,,,
20201006,DURHAM REGION,2230,83,1987,181,,,,,,
20201006,EASTERN ONTARIO,2258,51,238,12,,,,,,
20201006,GREY BRUCE,2233,9,132,0,,,,,,
20201006,HALDIMAND-NORFOLK,2234,3,441,37,,,,,,
20201006,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,8,217,21,,,,,,
20201006,HALTON REGION,2236,134,1118,27,,,,,,
20201006,HASTINGS & PRINCE EDWARD COUNTIES,2238,9,48,5,,,,,,
20201006,HURON PERTH,5183,4,123,5,,,,,,
20201006,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,26,126,0,,,,,,
20201006,LAMBTON COUNTY,2242,1,321,25,,,,,,
20201006,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,8,336,52,,,,,,
20201006,MIDDLESEX-LONDON,2244,37,809,57,,,,,,
20201006,NIAGARA REGION,2246,111,968,65,,,,,,
20201006,NORTH BAY PARRY SOUND DISTRICT,2247,0,37,1,,,,,,
20201006,NORTHWESTERN,2249,14,51,0,,,,,,
20201006,OXFORD ELGIN-ST.THOMAS,4913,7,261,5,,,,,,
20201006,PEEL REGION,2253,934,8487,323,,,,,,
20201006,PETERBOROUGH COUNTY-CITY,2255,9,118,2,,,,,,
20201006,PORCUPINE,2256,2,73,9,,,,,,
20201006,RENFREW COUNTY AND DISTRICT,2257,5,52,1,,,,,,
20201006,SIMCOE MUSKOKA DISTRICT,2260,75,850,37,,,,,,
20201006,SUDBURY AND DISTRICT,2261,3,103,2,,,,,,
20201006,THUNDER BAY DISTRICT,2262,0,106,1,,,,,,
20201006,TIMISKAMING,2263,1,19,0,,,,,,
20201006,TORONTO,3895,2262,16063,1280,,,,,,
20201006,WATERLOO REGION,2265,110,1585,120,,,,,,
20201006,WELLINGTON-DUFFERIN-GUELPH,2266,38,607,36,,,,,,
20201006,WINDSOR-ESSEX COUNTY,2268,29,2561,77,,,,,,
20201006,YORK REGION,2270,496,3750,255,,,,,,
20201007,ALGOMA DISTRICT,2226,4,32,0,,,,,,
20201007,BRANT COUNTY,2227,13,196,6,,,,,,
20201007,CHATHAM-KENT,2240,3,365,3,,,,,,
20201007,CITY OF HAMILTON,2237,93,1094,47,,,,,,
20201007,CITY OF OTTAWA,2251,890,3778,295,,,,,,
20201007,DURHAM REGION,2230,76,2006,181,,,,,,
20201007,EASTERN ONTARIO,2258,45,249,12,,,,,,
20201007,GREY BRUCE,2233,10,132,0,,,,,,
20201007,HALDIMAND-NORFOLK,2234,5,441,37,,,,,,
20201007,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,5,219,21,,,,,,
20201007,HALTON REGION,2236,126,1141,27,,,,,,
20201007,HASTINGS & PRINCE EDWARD COUNTIES,2238,8,48,5,,,,,,
20201007,HURON PERTH,5183,5,123,5,,,,,,
20201007,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,21,133,0,,,,,,
20201007,LAMBTON COUNTY,2242,0,322,25,,,,,,
20201007,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,9,339,52,,,,,,
20201007,MIDDLESEX-LONDON,2244,44,814,57,,,,,,
20201007,NIAGARA REGION,2246,110,977,65,,,,,,
20201007,NORTH BAY PARRY SOUND DISTRICT,2247,0,37,1,,,,,,
20201007,NORTHWESTERN,2249,14,52,0,,,,,,
20201007,OXFORD ELGIN-ST.THOMAS,4913,7,261,5,,,,,,
20201007,PEEL REGION,2253,872,8619,323,,,,,,
20201007,PETERBOROUGH COUNTY-CITY,2255,9,119,2,,,,,,
20201007,PORCUPINE,2256,2,74,9,,,,,,
20201007,RENFREW COUNTY AND DISTRICT,2257,7,52,1,,,,,,
20201007,SIMCOE MUSKOKA DISTRICT,2260,79,869,37,,,,,,
20201007,SUDBURY AND DISTRICT,2261,3,103,2,,,,,,
20201007,THUNDER BAY DISTRICT,2262,0,106,1,,,,,,
20201007,TIMISKAMING,2263,0,19,0,,,,,,
20201007,TORONTO,3895,2209,16288,1281,,,,,,
20201007,WATERLOO REGION,2265,110,1602,120,,,,,,
20201007,WELLINGTON-DUFFERIN-GUELPH,2266,42,611,36,,,,,,
20201007,WINDSOR-ESSEX COUNTY,2268,26,2568,77,,,,,,
20201007,YORK REGION,2270,497,3824,255,,,,,,
20201008,ALGOMA DISTRICT,2226,3,34,0,,,,,,
20201008,BRANT COUNTY,2227,10,199,6,,,,,,
20201008,CHATHAM-KENT,2240,3,365,3,,,,,,
20201008,CITY OF HAMILTON,2237,83,1115,47,,,,,,
20201008,CITY OF OTTAWA,2251,960,3889,296,,,,,,
20201008,DURHAM REGION,2230,78,2026,181,,,,,,
20201008,EASTERN ONTARIO,2258,47,253,12,,,,,,
20201008,GREY BRUCE,2233,7,135,0,,,,,,
20201008,HALDIMAND-NORFOLK,2234,5,441,37,,,,,,
20201008,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,6,219,21,,,,,,
20201008,HALTON REGION,2236,131,1169,27,,,,,,
20201008,HASTINGS & PRINCE EDWARD COUNTIES,2238,7,49,5,,,,,,
20201008,HURON PERTH,5183,4,125,5,,,,,,
20201008,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,17,138,0,,,,,,
20201008,LAMBTON COUNTY,2242,0,322,25,,,,,,
20201008,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,8,340,52,,,,,,
20201008,MIDDLESEX-LONDON,2244,49,820,57,,,,,,
20201008,NIAGARA REGION,2246,94,1000,65,,,,,,
20201008,NORTH BAY PARRY SOUND DISTRICT,2247,0,37,1,,,,,,
20201008,NORTHWESTERN,2249,13,53,0,,,,,,
20201008,OXFORD ELGIN-ST.THOMAS,4913,3,265,5,,,,,,
20201008,PEEL REGION,2253,874,8750,324,,,,,,
20201008,PETERBOROUGH COUNTY-CITY,2255,8,120,2,,,,,,
20201008,PORCUPINE,2256,1,75,9,,,,,,
20201008,RENFREW COUNTY AND DISTRICT,2257,7,53,1,,,,,,
20201008,SIMCOE MUSKOKA DISTRICT,2260,90,880,39,,,,,,
20201008,SUDBURY AND DISTRICT,2261,4,103,2,,,,,,
20201008,THUNDER BAY DISTRICT,2262,0,106,1,,,,,,
20201008,TIMISKAMING,2263,0,19,0,,,,,,
20201008,TORONTO,3895,2238,16524,1281,,,,,,
20201008,WATERLOO REGION,2265,108,1614,120,,,,,,
20201008,WELLINGTON-DUFFERIN-GUELPH,2266,35,621,36,,,,,,
20201008,WINDSOR-ESSEX COUNTY,2268,31,2568,77,,,,,,
20201008,YORK REGION,2270,518,3881,255,,,,,,
20201009,ALGOMA DISTRICT,2226,3,34,0,,,,,,
20201009,BRANT COUNTY,2227,8,203,6,,,,,,
20201009,CHATHAM-KENT,2240,2,366,3,,,,,,
20201009,CITY OF HAMILTON,2237,110,1128,47,,,,,,
20201009,CITY OF OTTAWA,2251,970,4005,296,,,,,,
20201009,DURHAM REGION,2230,88,2048,181,,,,,,
20201009,EASTERN ONTARIO,2258,51,254,12,,,,,,
20201009,GREY BRUCE,2233,6,136,0,,,,,,
20201009,HALDIMAND-NORFOLK,2234,6,442,37,,,,,,
20201009,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,4,221,21,,,,,,
20201009,HALTON REGION,2236,163,1196,27,,,,,,
20201009,HASTINGS & PRINCE EDWARD COUNTIES,2238,7,50,5,,,,,,
20201009,HURON PERTH,5183,5,124,5,,,,,,
20201009,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,15,142,0,,,,,,
20201009,LAMBTON COUNTY,2242,1,322,25,,,,,,
20201009,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,7,342,52,,,,,,
20201009,MIDDLESEX-LONDON,2244,64,829,57,,,,,,
20201009,NIAGARA REGION,2246,83,1021,65,,,,,,
20201009,NORTH BAY PARRY SOUND DISTRICT,2247,1,37,1,,,,,,
20201009,NORTHWESTERN,2249,11,56,0,,,,,,
20201009,OXFORD ELGIN-ST.THOMAS,4913,1,267,5,,,,,,
20201009,PEEL REGION,2253,877,8897,324,,,,,,
20201009,PETERBOROUGH COUNTY-CITY,2255,7,122,2,,,,,,
20201009,PORCUPINE,2256,1,75,9,,,,,,
20201009,RENFREW COUNTY AND DISTRICT,2257,7,54,1,,,,,,
20201009,SIMCOE MUSKOKA DISTRICT,2260,108,890,39,,,,,,
20201009,SUDBURY AND DISTRICT,2261,4,104,2,,,,,,
20201009,THUNDER BAY DISTRICT,2262,0,106,1,,,,,,
20201009,TIMISKAMING,2263,0,19,0,,,,,,
20201009,TORONTO,3895,2325,16768,1286,,,,,,
20201009,WATERLOO REGION,2265,88,1647,120,,,,,,
20201009,WELLINGTON-DUFFERIN-GUELPH,2266,43,629,36,,,,,,
20201009,WINDSOR-ESSEX COUNTY,2268,46,2571,77,,,,,,
20201009,YORK REGION,2270,540,3927,255,,,,,,
20201010,ALGOMA DISTRICT,2226,3,34,0,,,,,,
20201010,BRANT COUNTY,2227,10,206,6,,,,,,
20201010,CHATHAM-KENT,2240,2,366,3,,,,,,
20201010,CITY OF HAMILTON,2237,119,1143,47,,,,,,
20201010,CITY OF OTTAWA,2251,936,4132,297,,,,,,
20201010,DURHAM REGION,2230,91,2070,181,,,,,,
20201010,EASTERN ONTARIO,2258,56,258,12,,,,,,
20201010,GREY BRUCE,2233,8,136,0,,,,,,
20201010,HALDIMAND-NORFOLK,2234,7,442,37,,,,,,
20201010,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,3,222,21,,,,,,
20201010,HALTON REGION,2236,179,1212,27,,,,,,
20201010,HASTINGS & PRINCE EDWARD COUNTIES,2238,6,52,5,,,,,,
20201010,HURON PERTH,5183,2,127,5,,,,,,
20201010,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,15,143,0,,,,,,
20201010,LAMBTON COUNTY,2242,0,322,25,,,,,,
20201010,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,7,344,52,,,,,,
20201010,MIDDLESEX-LONDON,2244,58,837,57,,,,,,
20201010,NIAGARA REGION,2246,77,1039,65,,,,,,
20201010,NORTH BAY PARRY SOUND DISTRICT,2247,1,37,1,,,,,,
20201010,NORTHWESTERN,2249,9,58,0,,,,,,
20201010,OXFORD ELGIN-ST.THOMAS,4913,1,267,5,,,,,,
20201010,PEEL REGION,2253,883,9014,324,,,,,,
20201010,PETERBOROUGH COUNTY-CITY,2255,6,123,2,,,,,,
20201010,PORCUPINE,2256,1,75,9,,,,,,
20201010,RENFREW COUNTY AND DISTRICT,2257,7,55,1,,,,,,
20201010,SIMCOE MUSKOKA DISTRICT,2260,105,906,40,,,,,,
20201010,SUDBURY AND DISTRICT,2261,3,105,2,,,,,,
20201010,THUNDER BAY DISTRICT,2262,1,106,1,,,,,,
20201010,TIMISKAMING,2263,0,19,0,,,,,,
20201010,TORONTO,3895,2416,17030,1291,,,,,,
20201010,WATERLOO REGION,2265,92,1661,120,,,,,,
20201010,WELLINGTON-DUFFERIN-GUELPH,2266,40,636,36,,,,,,
20201010,WINDSOR-ESSEX COUNTY,2268,44,2578,77,,,,,,
20201010,YORK REGION,2270,566,3977,255,,,,,,
20201011,ALGOMA DISTRICT,2226,5,34,0,,,,,,
20201011,BRANT COUNTY,2227,15,206,6,,,,,,
20201011,CHATHAM-KENT,2240,2,366,3,,,,,,
20201011,CITY OF HAMILTON,2237,131,1166,47,,,,,,
20201011,CITY OF OTTAWA,2251,878,4244,297,,,,,,
20201011,DURHAM REGION,2230,100,2090,181,,,,,,
20201011,EASTERN ONTARIO,2258,57,263,12,,,,,,
20201011,GREY BRUCE,2233,6,138,0,,,,,,
20201011,HALDIMAND-NORFOLK,2234,7,442,37,,,,,,
20201011,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,3,222,21,,,,,,
20201011,HALTON REGION,2236,196,1244,27,,,,,,
20201011,HASTINGS & PRINCE EDWARD COUNTIES,2238,4,54,5,,,,,,
20201011,HURON PERTH,5183,3,127,5,,,,,,
20201011,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,17,146,0,,,,,,
20201011,LAMBTON COUNTY,2242,1,322,25,,,,,,
20201011,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,8,346,52,,,,,,
20201011,MIDDLESEX-LONDON,2244,53,848,57,,,,,,
20201011,NIAGARA REGION,2246,80,1050,65,,,,,,
20201011,NORTH BAY PARRY SOUND DISTRICT,2247,1,37,1,,,,,,
20201011,NORTHWESTERN,2249,4,63,0,,,,,,
20201011,OXFORD ELGIN-ST.THOMAS,4913,2,267,5,,,,,,
20201011,PEEL REGION,2253,916,9138,324,,,,,,
20201011,PETERBOROUGH COUNTY-CITY,2255,2,127,2,,,,,,
20201011,PORCUPINE,2256,2,75,9,,,,,,
20201011,RENFREW COUNTY AND DISTRICT,2257,11,55,1,,,,,,
20201011,SIMCOE MUSKOKA DISTRICT,2260,120,910,40,,,,,,
20201011,SUDBURY AND DISTRICT,2261,3,105,2,,,,,,
20201011,THUNDER BAY DISTRICT,2262,2,106,1,,,,,,
20201011,TIMISKAMING,2263,0,19,0,,,,,,
20201011,TORONTO,3895,2296,17289,1292,,,,,,
20201011,WATERLOO REGION,2265,88,1679,120,,,,,,
20201011,WELLINGTON-DUFFERIN-GUELPH,2266,45,637,36,,,,,,
20201011,WINDSOR-ESSEX COUNTY,2268,49,2582,77,,,,,,
20201011,YORK REGION,2270,590,4040,255,,,,,,
20201012,ALGOMA DISTRICT,2226,5,34,0,,,,,,
20201012,BRANT COUNTY,2227,17,208,6,,,,,,
20201012,CHATHAM-KENT,2240,0,368,3,,,,,,
20201012,CITY OF HAMILTON,2237,152,1179,47,,,,,,
20201012,CITY OF OTTAWA,2251,885,4356,297,,,,,,
20201012,DURHAM REGION,2230,87,2111,181,,,,,,
20201012,EASTERN ONTARIO,2258,57,268,12,,,,,,
20201012,GREY BRUCE,2233,6,140,0,,,,,,
20201012,HALDIMAND-NORFOLK,2234,8,443,37,,,,,,
20201012,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,4,222,21,,,,,,
20201012,HALTON REGION,2236,194,1266,27,,,,,,
20201012,HASTINGS & PRINCE EDWARD COUNTIES,2238,5,54,5,,,,,,
20201012,HURON PERTH,5183,5,127,5,,,,,,
20201012,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,14,151,0,,,,,,
20201012,LAMBTON COUNTY,2242,0,322,25,,,,,,
20201012,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,6,347,52,,,,,,
20201012,MIDDLESEX-LONDON,2244,76,854,57,,,,,,
20201012,NIAGARA REGION,2246,82,1057,65,,,,,,
20201012,NORTH BAY PARRY SOUND DISTRICT,2247,0,38,1,,,,,,
20201012,NORTHWESTERN,2249,4,63,0,,,,,,
20201012,OXFORD ELGIN-ST.THOMAS,4913,6,267,5,,,,,,
20201012,PEEL REGION,2253,930,9282,325,,,,,,
20201012,PETERBOROUGH COUNTY-CITY,2255,2,127,2,,,,,,
20201012,PORCUPINE,2256,1,76,9,,,,,,
20201012,RENFREW COUNTY AND DISTRICT,2257,11,56,1,,,,,,
20201012,SIMCOE MUSKOKA DISTRICT,2260,128,921,40,,,,,,
20201012,SUDBURY AND DISTRICT,2261,2,106,2,,,,,,
20201012,THUNDER BAY DISTRICT,2262,2,106,1,,,,,,
20201012,TIMISKAMING,2263,0,19,0,,,,,,
20201012,TORONTO,3895,2368,17520,1292,,,,,,
20201012,WATERLOO REGION,2265,80,1695,120,,,,,,
20201012,WELLINGTON-DUFFERIN-GUELPH,2266,49,643,36,,,,,,
20201012,WINDSOR-ESSEX COUNTY,2268,56,2586,77,,,,,,
20201012,YORK REGION,2270,591,4093,257,,,,,,
20201013,ALGOMA DISTRICT,2226,4,35,0,,,,,,
20201013,BRANT COUNTY,2227,20,208,6,,,,,,
20201013,CHATHAM-KENT,2240,0,368,3,,,,,,
20201013,CITY OF HAMILTON,2237,164,1182,47,,,,,,
20201013,CITY OF OTTAWA,2251,909,4448,297,,,,,,
20201013,DURHAM REGION,2230,93,2122,181,,,,,,
20201013,EASTERN ONTARIO,2258,56,273,12,,,,,,
20201013,GREY BRUCE,2233,8,140,0,,,,,,
20201013,HALDIMAND-NORFOLK,2234,9,443,37,,,,,,
20201013,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,1,225,21,,,,,,
20201013,HALTON REGION,2236,191,1298,27,,,,,,
20201013,HASTINGS & PRINCE EDWARD COUNTIES,2238,3,56,5,,,,,,
20201013,HURON PERTH,5183,5,128,5,,,,,,
20201013,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,13,153,0,,,,,,
20200907,HALTON REGION,2236,28,853,25,,,,,,
20200907,HASTINGS & PRINCE EDWARD COUNTIES,2238,3,45,5,,,,,,
20200907,HURON PERTH,5183,0,116,5,,,,,,
20200907,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,1,111,0,,,,,,
20200907,LAMBTON COUNTY,2242,2,314,25,,,,,,
20200907,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,4,310,52,,,,,,
20200907,MIDDLESEX-LONDON,2244,5,674,57,,,,,,
20200907,NIAGARA REGION,2246,15,867,64,,,,,,
20200907,NORTH BAY PARRY SOUND DISTRICT,2247,0,34,1,,,,,,
20200907,NORTHWESTERN,2249,0,46,0,,,,,,
20200907,OXFORD ELGIN-ST.THOMAS,4913,3,245,5,,,,,,
20200907,PEEL REGION,2253,435,6728,319,,,,,,
20200907,PETERBOROUGH COUNTY-CITY,2255,1,102,2,,,,,,
20200907,PORCUPINE,2256,1,64,9,,,,,,
20200907,RENFREW COUNTY AND DISTRICT,2257,3,31,1,,,,,,
20200907,SIMCOE MUSKOKA DISTRICT,2260,22,679,35,,,,,,
20200907,SUDBURY AND DISTRICT,2261,0,92,2,,,,,,
20200907,THUNDER BAY DISTRICT,2262,0,102,1,,,,,,
20200907,TIMISKAMING,2263,0,19,0,,,,,,
20200907,TORONTO,3895,413,13498,1153,,,,,,
20200907,WATERLOO REGION,2265,23,1328,120,,,,,,
20200907,WELLINGTON-DUFFERIN-GUELPH,2266,7,526,36,,,,,,
20200907,WINDSOR-ESSEX COUNTY,2268,65,2404,73,,,,,,
20200907,YORK REGION,2270,118,3158,252,,,,,,
20200908,ALGOMA DISTRICT,2226,0,29,0,,,,,,
20200908,BRANT COUNTY,2227,4,168,6,,,,,,
20200908,CHATHAM-KENT,2240,3,358,2,,,,,,
20200908,CITY OF HAMILTON,2237,46,919,45,,,,,,
20200908,CITY OF OTTAWA,2251,228,2640,267,,,,,,
20200908,DURHAM REGION,2230,35,1711,181,,,,,,
20200908,EASTERN ONTARIO,2258,10,183,12,,,,,,
20200908,GREY BRUCE,2233,2,117,0,,,,,,
20200908,HALDIMAND-NORFOLK,2234,4,427,37,,,,,,
20200908,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,4,204,21,,,,,,
20200908,HALTON REGION,2236,29,856,25,,,,,,
20200908,HASTINGS & PRINCE EDWARD COUNTIES,2238,2,46,5,,,,,,
20200908,HURON PERTH,5183,0,116,5,,,,,,
20200908,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,0,112,0,,,,,,
20200908,LAMBTON COUNTY,2242,2,314,25,,,,,,
20200908,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,5,310,52,,,,,,
20200908,MIDDLESEX-LONDON,2244,8,674,57,,,,,,
20200908,NIAGARA REGION,2246,15,868,64,,,,,,
20200908,NORTH BAY PARRY SOUND DISTRICT,2247,0,34,1,,,,,,
20200908,NORTHWESTERN,2249,0,46,0,,,,,,
20200908,OXFORD ELGIN-ST.THOMAS,4913,0,248,5,,,,,,
20200908,PEEL REGION,2253,453,6752,319,,,,,,
20200908,PETERBOROUGH COUNTY-CITY,2255,1,103,2,,,,,,
20200908,PORCUPINE,2256,1,64,9,,,,,,
20200908,RENFREW COUNTY AND DISTRICT,2257,2,32,1,,,,,,
20200908,SIMCOE MUSKOKA DISTRICT,2260,23,681,35,,,,,,
20200908,SUDBURY AND DISTRICT,2261,0,92,2,,,,,,
20200908,THUNDER BAY DISTRICT,2262,0,102,1,,,,,,
20200908,TIMISKAMING,2263,0,19,0,,,,,,
20200908,TORONTO,3895,423,13536,1153,,,,,,
20200908,WATERLOO REGION,2265,28,1329,120,,,,,,
20200908,WELLINGTON-DUFFERIN-GUELPH,2266,9,527,36,,,,,,
20200908,WINDSOR-ESSEX COUNTY,2268,64,2410,73,,,,,,
20200908,YORK REGION,2270,126,3169,252,,,,,,
20200909,ALGOMA DISTRICT,2226,0,29,0,,,,,,
20200909,BRANT COUNTY,2227,2,169,6,,,,,,
20200909,CHATHAM-KENT,2240,1,361,2,,,,,,
20200909,CITY OF HAMILTON,2237,47,922,45,,,,,,
20200909,CITY OF OTTAWA,2251,225,2659,267,,,,,,
20200909,DURHAM REGION,2230,37,1713,181,,,,,,
20200909,EASTERN ONTARIO,2258,9,184,12,,,,,,
20200909,GREY BRUCE,2233,2,117,0,,,,,,
20200909,HALDIMAND-NORFOLK,2234,4,427,37,,,,,,
20200909,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,4,204,21,,,,,,
20200909,HALTON REGION,2236,31,861,25,,,,,,
20200909,HASTINGS & PRINCE EDWARD COUNTIES,2238,2,46,5,,,,,,
20200909,HURON PERTH,5183,0,116,5,,,,,,
20200909,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,0,112,0,,,,,,
20200909,LAMBTON COUNTY,2242,2,314,25,,,,,,
20200909,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,2,311,52,,,,,,
20200909,MIDDLESEX-LONDON,2244,8,676,57,,,,,,
20200909,NIAGARA REGION,2246,14,870,64,,,,,,
20200909,NORTH BAY PARRY SOUND DISTRICT,2247,0,34,1,,,,,,
20200909,NORTHWESTERN,2249,0,46,0,,,,,,
20200909,OXFORD ELGIN-ST.THOMAS,4913,0,248,5,,,,,,
20200909,PEEL REGION,2253,451,6795,319,,,,,,
20200909,PETERBOROUGH COUNTY-CITY,2255,1,103,2,,,,,,
20200909,PORCUPINE,2256,1,64,9,,,,,,
20200909,RENFREW COUNTY AND DISTRICT,2257,2,32,1,,,,,,
20200909,SIMCOE MUSKOKA DISTRICT,2260,28,681,35,,,,,,
20200909,SUDBURY AND DISTRICT,2261,0,92,2,,,,,,
20200909,THUNDER BAY DISTRICT,2262,0,102,1,,,,,,
20200909,TIMISKAMING,2263,0,19,0,,,,,,
20200909,TORONTO,3895,439,13570,1153,,,,,,
20200909,WATERLOO REGION,2265,31,1332,120,,,,,,
20200909,WELLINGTON-DUFFERIN-GUELPH,2266,8,528,36,,,,,,
20200909,WINDSOR-ESSEX COUNTY,2268,59,2417,73,,,,,,
20200909,YORK REGION,2270,130,3178,252,,,,,,
20200910,ALGOMA DISTRICT,2226,0,29,0,,,,,,
20200910,BRANT COUNTY,2227,2,169,6,,,,,,
20200910,CHATHAM-KENT,2240,1,361,2,,,,,,
20200910,CITY OF HAMILTON,2237,43,928,45,,,,,,
20200910,CITY OF OTTAWA,2251,223,2673,267,,,,,,
20200910,DURHAM REGION,2230,45,1718,181,,,,,,
20200910,EASTERN ONTARIO,2258,11,184,12,,,,,,
20200910,GREY BRUCE,2233,2,119,0,,,,,,
20200910,HALDIMAND-NORFOLK,2234,3,428,37,,,,,,
20200910,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,4,204,21,,,,,,
20200910,HALTON REGION,2236,32,864,25,,,,,,
20200910,HASTINGS & PRINCE EDWARD COUNTIES,2238,2,46,5,,,,,,
20200910,HURON PERTH,5183,3,115,5,,,,,,
20200910,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,1,112,0,,,,,,
20200910,LAMBTON COUNTY,2242,3,314,25,,,,,,
20200910,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,1,312,52,,,,,,
20200910,MIDDLESEX-LONDON,2244,11,676,57,,,,,,
20200910,NIAGARA REGION,2246,13,873,64,,,,,,
20200910,NORTH BAY PARRY SOUND DISTRICT,2247,0,35,1,,,,,,
20200910,NORTHWESTERN,2249,0,46,0,,,,,,
20200910,OXFORD ELGIN-ST.THOMAS,4913,0,248,5,,,,,,
20200910,PEEL REGION,2253,446,6822,319,,,,,,
20200910,PETERBOROUGH COUNTY-CITY,2255,1,103,2,,,,,,
20200910,PORCUPINE,2256,1,64,9,,,,,,
20200910,RENFREW COUNTY AND DISTRICT,2257,3,32,1,,,,,,
20200910,SIMCOE MUSKOKA DISTRICT,2260,31,682,35,,,,,,
20200910,SUDBURY AND DISTRICT,2261,0,92,2,,,,,,
20200910,THUNDER BAY DISTRICT,2262,0,102,1,,,,,,
20200910,TIMISKAMING,2263,0,19,0,,,,,,
20200910,TORONTO,3895,443,13621,1153,,,,,,
20200910,WATERLOO REGION,2265,30,1340,120,,,,,,
20200910,WELLINGTON-DUFFERIN-GUELPH,2266,11,528,36,,,,,,
20200910,WINDSOR-ESSEX COUNTY,2268,52,2428,74,,,,,,
20200910,YORK REGION,2270,149,3187,252,,,,,,
20200911,ALGOMA DISTRICT,2226,0,29,0,,,,,,
20200911,BRANT COUNTY,2227,2,169,6,,,,,,
20200911,CHATHAM-KENT,2240,1,361,2,,,,,,
20200911,CITY OF HAMILTON,2237,46,931,45,,,,,,
20200911,CITY OF OTTAWA,2251,248,2685,267,,,,,,
20200911,DURHAM REGION,2230,49,1723,181,,,,,,
