ï»¿Report_Data_Extracted,PHU_Num,PHU,LTC_Homes_with_Active_Outbreak,LTC_Homes_with_Resolved_Outbreak,Confirmed_Active_LTC_Resident_Cases,Confirmed_Active_LTC_HCW_Cases,Total_LTC_Resident_Deaths,Total_LTC_HCW_Deaths
2020-05-03,2251.0,OTTAWA,14,1,319.0,212.0,97.0,0.0
2020-05-03,2253.0,PEEL,14,0,369.0,158.0,62.0,1.0
2020-05-03,2255.0,PETERBOROUGH,2,1,1.0,3.0,0.0,0.0
2020-05-03,2256.0,PORCUPINE,0,1,0.0,0.0,0.0,0.0
2020-05-03,2257.0,RENFREW,0,1,0.0,0.0,0.0,0.0
2020-05-03,2258.0,EASTERN ONTARIO,2,2,10.0,3.0,0.0,0.0
2020-05-03,2260.0,SIMCOE-MUSKOKA,4,1,16.0,11.0,9.0,0.0
2020-05-03,2261.0,SUDBURY,4,0,3.0,7.0,1.0,0.0
2020-05-03,2262.0,THUNDER BAY,1,0,0.0,1.0,0.0,0.0
2020-05-03,2263.0,TIMISKAMING,2,0,3.0,3.0,0.0,0.0
2020-05-03,2265.0,WATERLOO,9,3,199.0,105.0,51.0,0.0
2020-05-03,2266.0,WELLINGTON-DUFFERIN-GUELPH,6,1,45.0,25.0,16.0,0.0
2020-05-03,2268.0,WINDSOR-ESSEX,5,2,50.0,35.0,31.0,0.0
2020-05-03,2270.0,YORK REGION,12,1,193.0,81.0,58.0,0.0
2020-05-03,3895.0,TORONTO,58,3,1098.0,724.0,425.0,2.0
2020-05-03,4913.0,SOUTH WEST,1,0,0.0,1.0,0.0,0.0
2020-05-03,5183.0,Huron Perth,3,1,1.0,2.0,4.0,0.0
2020-05-04,2226.0,ALGOMA,0,0,0.0,0.0,0.0,0.0
2020-05-04,2227.0,BRANT,3,0,29.0,27.0,23.0,0.0
2020-05-04,2230.0,DURHAM,6,3,202.0,101.0,100.0,0.0
2020-05-04,2233.0,GREY-BRUCE,2,1,1.0,3.0,0.0,0.0
2020-05-04,2234.0,HALDIMAND-NORFOLK,2,1,0.0,4.0,0.0,0.0
2020-05-04,2235.0,HALIBURTON KAWARTHA PR,2,0,39.0,39.0,29.0,0.0
2020-05-04,2236.0,HALTON,3,2,4.0,4.0,0.0,0.0
2020-05-04,2237.0,HAMILTON,4,2,8.0,4.0,6.0,0.0
2020-05-04,2238.0,HASTINGS PRINCE EDWARD,3,1,20.0,6.0,2.0,0.0
2020-05-04,2240.0,CHATHAM-KENT,0,0,0.0,0.0,0.0,0.0
2020-05-04,2241.0,KINGSTON FRONTENAC L & A,0,1,0.0,0.0,0.0,0.0
2020-05-04,2242.0,LAMBTON,2,1,3.0,3.0,1.0,0.0
2020-05-04,2243.0,"LEEDS,GRENVILLE,LANARK",2,1,87.0,19.0,32.0,0.0
2020-05-04,2244.0,MIDDLESEX-LONDON,5,3,17.0,19.0,11.0,0.0
2020-05-04,2246.0,NIAGARA,2,5,13.0,8.0,15.0,0.0
2020-05-04,2247.0,NORTH BAY-PARRY SOUND,1,0,1.0,0.0,0.0,0.0
2020-05-04,2249.0,NORTHWESTERN,0,0,0.0,0.0,0.0,0.0
2020-05-04,2251.0,OTTAWA,14,1,341.0,212.0,104.0,0.0
2020-05-04,2253.0,PEEL,14,0,370.0,159.0,62.0,1.0
2020-05-04,2255.0,PETERBOROUGH,2,1,1.0,4.0,0.0,0.0
2020-05-04,2256.0,PORCUPINE,0,1,0.0,0.0,0.0,0.0
2020-05-04,2257.0,RENFREW,0,1,0.0,0.0,0.0,0.0
2020-05-04,2258.0,EASTERN ONTARIO,2,1,13.0,3.0,2.0,0.0
2020-05-04,2260.0,SIMCOE-MUSKOKA,4,1,16.0,11.0,9.0,0.0
2020-05-04,2261.0,SUDBURY,4,0,3.0,7.0,1.0,0.0
2020-05-04,2262.0,THUNDER BAY,1,0,0.0,1.0,0.0,0.0
2020-05-04,2263.0,TIMISKAMING,2,0,3.0,3.0,0.0,0.0
2020-05-04,2265.0,WATERLOO,9,3,196.0,106.0,55.0,0.0
2020-05-04,2266.0,WELLINGTON-DUFFERIN-GUELPH,6,1,45.0,25.0,16.0,0.0
2020-05-04,2268.0,WINDSOR-ESSEX,6,1,48.0,32.0,32.0,0.0
2020-05-04,2270.0,YORK REGION,12,1,189.0,83.0,62.0,0.0
2020-05-04,3895.0,TORONTO,58,3,1090.0,727.0,437.0,2.0
2020-05-04,4913.0,SOUTH WEST,1,0,0.0,1.0,0.0,0.0
2020-05-04,5183.0,Huron Perth,3,1,1.0,2.0,4.0,0.0
2020-05-05,2226.0,ALGOMA,0,0,0.0,0.0,0.0,0.0
2020-05-05,2227.0,BRANT,3,0,29.0,31.0,23.0,0.0
2020-05-05,2230.0,DURHAM,6,3,186.0,97.0,104.0,0.0
2020-05-05,2233.0,GREY-BRUCE,2,1,1.0,3.0,0.0,0.0
2020-05-05,2234.0,HALDIMAND-NORFOLK,2,1,0.0,4.0,0.0,0.0
2020-05-05,2235.0,HALIBURTON KAWARTHA PR,2,0,34.0,34.0,29.0,0.0
2020-05-05,2236.0,HALTON,3,2,4.0,4.0,0.0,0.0
2020-05-05,2237.0,HAMILTON,2,4,6.0,3.0,6.0,0.0
2020-05-05,2238.0,HASTINGS PRINCE EDWARD,2,2,7.0,6.0,3.0,0.0
2020-05-05,2240.0,CHATHAM-KENT,0,0,0.0,0.0,0.0,0.0
2020-05-05,2241.0,KINGSTON FRONTENAC L & A,0,1,0.0,0.0,0.0,0.0
2020-05-05,2242.0,LAMBTON,3,1,3.0,5.0,1.0,0.0
2020-05-05,2243.0,"LEEDS,GRENVILLE,LANARK",2,1,87.0,19.0,32.0,0.0
2020-05-05,2244.0,MIDDLESEX-LONDON,6,3,17.0,22.0,11.0,0.0
2020-05-05,2246.0,NIAGARA,2,5,12.0,8.0,16.0,0.0
2020-05-05,2247.0,NORTH BAY-PARRY SOUND,1,0,1.0,0.0,0.0,0.0
2020-05-05,2249.0,NORTHWESTERN,0,0,0.0,0.0,0.0,0.0
2020-05-05,2251.0,OTTAWA,15,1,347.0,222.0,110.0,0.0
2020-05-05,2253.0,PEEL,14,0,402.0,160.0,86.0,1.0
2020-05-05,2255.0,PETERBOROUGH,2,1,1.0,4.0,0.0,0.0
2020-05-05,2256.0,PORCUPINE,0,1,0.0,0.0,0.0,0.0
2020-05-05,2257.0,RENFREW,0,1,0.0,0.0,0.0,0.0
2020-05-05,2258.0,EASTERN ONTARIO,2,1,11.0,3.0,2.0,0.0
2020-05-05,2260.0,SIMCOE-MUSKOKA,4,1,22.0,12.0,10.0,0.0
2020-05-05,2261.0,SUDBURY,4,0,3.0,7.0,1.0,0.0
2020-05-05,2262.0,THUNDER BAY,1,0,0.0,1.0,0.0,0.0
2020-05-05,2263.0,TIMISKAMING,2,0,3.0,3.0,0.0,0.0
2020-05-05,2265.0,WATERLOO,9,3,202.0,110.0,60.0,0.0
2020-05-05,2266.0,WELLINGTON-DUFFERIN-GUELPH,6,1,43.0,28.0,17.0,0.0
2020-05-05,2268.0,WINDSOR-ESSEX,6,1,57.0,28.0,38.0,0.0
2020-05-05,2270.0,YORK REGION,12,1,204.0,103.0,69.0,0.0
2020-05-05,3895.0,TORONTO,57,4,1136.0,701.0,452.0,2.0
2020-05-05,4913.0,SOUTH WEST,1,0,0.0,1.0,0.0,0.0
2020-05-05,5183.0,Huron Perth,3,1,1.0,2.0,4.0,0.0
2020-05-06,2226.0,ALGOMA,0,0,0.0,0.0,0.0,0.0
2020-05-06,2227.0,BRANT,3,0,29.0,31.0,23.0,0.0
2020-05-06,2230.0,DURHAM,6,3,183.0,96.0,106.0,0.0
2020-05-06,2233.0,GREY-BRUCE,2,1,1.0,3.0,0.0,0.0
2020-05-06,2234.0,HALDIMAND-NORFOLK,2,1,0.0,4.0,0.0,0.0
2020-05-06,2235.0,HALIBURTON KAWARTHA PR,2,0,34.0,34.0,29.0,0.0
2020-05-06,2236.0,HALTON,2,3,3.0,5.0,0.0,0.0
2020-05-06,2237.0,HAMILTON,3,3,12.0,3.0,6.0,0.0
2020-05-06,2238.0,HASTINGS PRINCE EDWARD,3,2,8.0,6.0,3.0,0.0
2020-05-06,2240.0,CHATHAM-KENT,0,0,0.0,0.0,0.0,0.0
2020-05-06,2241.0,KINGSTON FRONTENAC L & A,0,1,0.0,0.0,0.0,0.0
2020-05-06,2242.0,LAMBTON,3,1,3.0,5.0,1.0,0.0
2020-05-06,2243.0,"LEEDS,GRENVILLE,LANARK",2,1,87.0,19.0,32.0,0.0
2020-05-06,2244.0,MIDDLESEX-LONDON,6,3,19.0,23.0,11.0,0.0
2020-05-06,2246.0,NIAGARA,2,5,1.0,8.0,16.0,0.0
2020-05-06,2247.0,NORTH BAY-PARRY SOUND,1,0,1.0,0.0,0.0,0.0
2020-05-06,2249.0,NORTHWESTERN,0,0,0.0,0.0,0.0,0.0
2020-05-06,2251.0,OTTAWA,15,1,345.0,225.0,116.0,0.0
2020-05-06,2253.0,PEEL,14,0,407.0,166.0,94.0,1.0
2020-05-06,2255.0,PETERBOROUGH,2,1,1.0,3.0,0.0,0.0
2020-05-06,2256.0,PORCUPINE,1,1,1.0,0.0,0.0,0.0
2020-05-06,2257.0,RENFREW,0,1,0.0,0.0,0.0,0.0
2020-05-06,2258.0,EASTERN ONTARIO,2,1,11.0,3.0,2.0,0.0
2020-05-06,2260.0,SIMCOE-MUSKOKA,3,2,20.0,11.0,12.0,0.0
2020-05-06,2261.0,SUDBURY,4,0,3.0,7.0,1.0,0.0
2020-05-06,2262.0,THUNDER BAY,1,0,0.0,1.0,0.0,0.0
2020-05-06,2263.0,TIMISKAMING,2,0,3.0,3.0,0.0,0.0
2020-05-06,2265.0,WATERLOO,10,3,205.0,117.0,64.0,0.0
2020-05-06,2266.0,WELLINGTON-DUFFERIN-GUELPH,5,2,42.0,28.0,17.0,0.0
2020-05-06,2268.0,WINDSOR-ESSEX,7,1,49.0,24.0,38.0,0.0
2020-05-06,2270.0,YORK REGION,12,1,203.0,110.0,69.0,0.0
2020-05-06,3895.0,TORONTO,56,5,1159.0,733.0,467.0,2.0
2020-05-06,4913.0,SOUTH WEST,0,1,0.0,0.0,0.0,0.0
2020-05-06,5183.0,Huron Perth,3,1,1.0,3.0,4.0,0.0
2020-05-07,2226.0,ALGOMA,1,0,3.0,0.0,0.0,0.0
2020-05-07,2227.0,BRANT,3,0,29.0,31.0,23.0,0.0
2020-05-07,2230.0,DURHAM,6,3,177.0,98.0,108.0,0.0
2020-05-07,2233.0,GREY-BRUCE,2,1,1.0,3.0,0.0,0.0
2020-05-07,2234.0,HALDIMAND-NORFOLK,2,1,0.0,4.0,0.0,0.0
2020-05-07,2235.0,HALIBURTON KAWARTHA PR,3,0,35.0,35.0,29.0,0.0
2020-05-07,2236.0,HALTON,2,3,3.0,5.0,0.0,0.0
2020-05-07,2237.0,HAMILTON,5,3,12.0,8.0,6.0,0.0
2020-05-07,2238.0,HASTINGS PRINCE EDWARD,3,2,8.0,6.0,3.0,0.0
2020-05-07,2240.0,CHATHAM-KENT,0,0,0.0,0.0,0.0,0.0
2020-05-07,2241.0,KINGSTON FRONTENAC L & A,0,1,0.0,0.0,0.0,0.0
2020-05-07,2242.0,LAMBTON,1,2,2.0,2.0,2.0,0.0
2020-05-07,2243.0,"LEEDS,GRENVILLE,LANARK",2,1,53.0,17.0,32.0,0.0
2020-05-07,2244.0,MIDDLESEX-LONDON,6,3,19.0,23.0,11.0,0.0
2020-05-07,2246.0,NIAGARA,2,5,1.0,8.0,16.0,0.0
2020-05-07,2247.0,NORTH BAY-PARRY SOUND,1,0,1.0,0.0,0.0,0.0
2020-05-07,2249.0,NORTHWESTERN,0,0,0.0,0.0,0.0,0.0
2020-05-07,2251.0,OTTAWA,15,1,356.0,230.0,127.0,1.0
2020-05-07,2253.0,PEEL,14,0,406.0,167.0,95.0,1.0
2020-05-07,2255.0,PETERBOROUGH,2,1,1.0,3.0,0.0,0.0
2020-05-07,2256.0,PORCUPINE,1,1,1.0,0.0,0.0,0.0
2020-05-07,2257.0,RENFREW,0,1,0.0,0.0,0.0,0.0
2020-05-07,2258.0,EASTERN ONTARIO,2,1,12.0,3.0,6.0,0.0
2020-05-07,2260.0,SIMCOE-MUSKOKA,2,3,25.0,11.0,14.0,0.0
2020-05-07,2261.0,SUDBURY,4,0,3.0,7.0,1.0,0.0
2020-05-07,2262.0,THUNDER BAY,1,0,0.0,1.0,0.0,0.0
2020-05-07,2263.0,TIMISKAMING,2,0,3.0,3.0,0.0,0.0
2020-05-07,2265.0,WATERLOO,8,5,204.0,116.0,64.0,0.0
2020-05-07,2266.0,WELLINGTON-DUFFERIN-GUELPH,6,2,41.0,29.0,17.0,0.0
2020-05-07,2268.0,WINDSOR-ESSEX,7,1,49.0,24.0,38.0,0.0
2020-05-07,2270.0,YORK REGION,13,1,203.0,111.0,69.0,0.0
2020-05-07,3895.0,TORONTO,56,5,1133.0,759.0,485.0,2.0
2020-05-07,4913.0,SOUTH WEST,0,1,0.0,0.0,0.0,0.0
2020-05-07,5183.0,Huron Perth,3,1,1.0,3.0,4.0,0.0
2020-05-08,2226.0,ALGOMA,1,0,3.0,0.0,0.0,0.0
2020-05-08,2227.0,BRANT,3,0,29.0,31.0,23.0,0.0
2020-05-08,2230.0,DURHAM,6,4,131.0,112.0,110.0,0.0
2020-05-08,2233.0,GREY-BRUCE,2,1,1.0,3.0,0.0,0.0
2020-05-08,2234.0,HALDIMAND-NORFOLK,2,1,0.0,4.0,0.0,0.0
2020-05-08,2235.0,HALIBURTON KAWARTHA PR,2,1,35.0,33.0,29.0,0.0
2020-05-08,2236.0,HALTON,2,3,3.0,5.0,0.0,0.0
2020-05-08,2237.0,HAMILTON,5,3,12.0,8.0,6.0,0.0
2020-05-08,2238.0,HASTINGS PRINCE EDWARD,2,3,7.0,5.0,3.0,0.0
2020-05-08,2240.0,CHATHAM-KENT,0,0,0.0,0.0,0.0,0.0
2020-05-08,2241.0,KINGSTON FRONTENAC L & A,0,1,0.0,0.0,0.0,0.0
2020-05-08,2242.0,LAMBTON,1,2,2.0,2.0,2.0,0.0
2020-05-08,2243.0,"LEEDS,GRENVILLE,LANARK",2,1,53.0,17.0,32.0,0.0
2020-05-08,2244.0,MIDDLESEX-LONDON,6,3,18.0,22.0,11.0,0.0
2020-05-08,2246.0,NIAGARA,2,5,0.0,3.0,17.0,0.0
2020-05-08,2247.0,NORTH BAY-PARRY SOUND,1,0,1.0,0.0,0.0,0.0
2020-05-08,2249.0,NORTHWESTERN,0,0,0.0,0.0,0.0,0.0
2020-05-08,2251.0,OTTAWA,15,1,351.0,230.0,128.0,1.0
2020-05-08,2253.0,PEEL,14,0,409.0,173.0,102.0,1.0
2020-05-08,2255.0,PETERBOROUGH,2,1,1.0,3.0,0.0,0.0
2020-05-08,2256.0,PORCUPINE,2,1,2.0,0.0,0.0,0.0
2020-05-08,2257.0,RENFREW,0,1,0.0,0.0,0.0,0.0
2020-05-08,2258.0,EASTERN ONTARIO,2,1,12.0,3.0,6.0,0.0
2020-05-08,2260.0,SIMCOE-MUSKOKA,2,3,25.0,11.0,14.0,0.0
2020-05-08,2261.0,SUDBURY,4,0,3.0,7.0,1.0,0.0
2020-05-08,2262.0,THUNDER BAY,1,0,0.0,1.0,0.0,0.0
2020-05-08,2263.0,TIMISKAMING,2,0,3.0,3.0,0.0,0.0
2020-05-08,2265.0,WATERLOO,8,5,197.0,114.0,71.0,0.0
2020-05-08,2266.0,WELLINGTON-DUFFERIN-GUELPH,6,2,41.0,29.0,17.0,0.0
2020-05-08,2268.0,WINDSOR-ESSEX,7,1,49.0,24.0,38.0,0.0
2020-05-08,2270.0,YORK REGION,14,1,222.0,127.0,72.0,0.0
2020-05-08,3895.0,TORONTO,56,6,1162.0,764.0,501.0,2.0
2020-05-08,4913.0,SOUTH WEST,0,1,0.0,0.0,0.0,0.0
2020-05-08,5183.0,Huron Perth,3,1,1.0,2.0,4.0,0.0
2020-05-09,2226.0,ALGOMA,1,0,3.0,0.0,0.0,0.0
2020-05-09,2227.0,BRANT,3,0,29.0,31.0,23.0,0.0
2020-05-09,2230.0,DURHAM,5,5,122.0,51.0,112.0,0.0
2020-05-09,2233.0,GREY-BRUCE,2,1,1.0,3.0,0.0,0.0
2020-05-09,2234.0,HALDIMAND-NORFOLK,2,1,0.0,4.0,0.0,0.0
2020-05-09,2235.0,HALIBURTON KAWARTHA PR,2,1,35.0,33.0,29.0,0.0
2020-05-09,2236.0,HALTON,2,3,3.0,5.0,0.0,0.0
2020-05-09,2237.0,HAMILTON,4,4,12.0,5.0,6.0,0.0
2020-05-09,2238.0,HASTINGS PRINCE EDWARD,2,3,7.0,5.0,3.0,0.0
2020-05-09,2240.0,CHATHAM-KENT,0,0,0.0,0.0,0.0,0.0
2020-05-09,2241.0,KINGSTON FRONTENAC L & A,0,1,0.0,0.0,0.0,0.0
2020-05-09,2242.0,LAMBTON,1,2,2.0,2.0,2.0,0.0
2020-05-09,2243.0,"LEEDS,GRENVILLE,LANARK",2,1,53.0,17.0,32.0,0.0
2020-05-09,2244.0,MIDDLESEX-LONDON,6,3,18.0,22.0,11.0,0.0
2020-05-09,2246.0,NIAGARA,2,5,0.0,3.0,17.0,0.0
2020-05-09,2247.0,NORTH BAY-PARRY SOUND,1,0,1.0,0.0,0.0,0.0
2020-05-09,2249.0,NORTHWESTERN,0,0,0.0,0.0,0.0,0.0
2020-05-09,2251.0,OTTAWA,15,1,317.0,225.0,141.0,1.0
2020-05-09,2253.0,PEEL,14,0,383.0,188.0,115.0,1.0
2020-05-09,2255.0,PETERBOROUGH,1,2,1.0,3.0,0.0,0.0
2020-05-09,2256.0,PORCUPINE,2,1,2.0,0.0,0.0,0.0
2020-05-09,2257.0,RENFREW,0,1,0.0,0.0,0.0,0.0
2020-05-09,2258.0,EASTERN ONTARIO,2,1,28.0,7.0,7.0,0.0
2020-05-09,2260.0,SIMCOE-MUSKOKA,2,3,26.0,13.0,14.0,0.0
2020-05-09,2261.0,SUDBURY,5,0,4.0,7.0,1.0,0.0
2020-05-09,2262.0,THUNDER BAY,1,0,0.0,1.0,0.0,0.0
2020-05-09,2263.0,TIMISKAMING,2,0,3.0,3.0,0.0,0.0
2020-05-09,2265.0,WATERLOO,8,5,197.0,114.0,71.0,0.0
2020-05-09,2266.0,WELLINGTON-DUFFERIN-GUELPH,6,2,21.0,27.0,20.0,0.0
2020-05-09,2268.0,WINDSOR-ESSEX,7,1,49.0,24.0,38.0,0.0
2020-05-09,2270.0,YORK REGION,15,1,224.0,128.0,72.0,0.0
2020-05-09,3895.0,TORONTO,54,8,1185.0,770.0,517.0,2.0
2020-05-09,4913.0,SOUTH WEST,0,1,0.0,0.0,0.0,0.0
2020-05-09,5183.0,Huron Perth,3,1,1.0,2.0,4.0,0.0
2020-05-10,2226.0,ALGOMA,1,0,3.0,0.0,0.0,0.0
2020-05-10,2227.0,BRANT,3,0,29.0,31.0,23.0,0.0
2020-05-10,2230.0,DURHAM,5,5,122.0,51.0,112.0,0.0
2020-05-10,2233.0,GREY-BRUCE,2,1,1.0,3.0,0.0,0.0
2020-05-10,2234.0,HALDIMAND-NORFOLK,2,1,0.0,4.0,0.0,0.0
2020-05-10,2235.0,HALIBURTON KAWARTHA PR,2,1,35.0,33.0,29.0,0.0
2020-05-10,2236.0,HALTON,2,3,3.0,5.0,0.0,0.0
2020-05-10,2237.0,HAMILTON,4,4,12.0,5.0,6.0,0.0
2020-05-10,2238.0,HASTINGS PRINCE EDWARD,2,3,7.0,5.0,3.0,0.0
2020-05-10,2240.0,CHATHAM-KENT,0,0,0.0,0.0,0.0,0.0
2020-05-10,2241.0,KINGSTON FRONTENAC L & A,0,1,0.0,0.0,0.0,0.0
2020-05-10,2242.0,LAMBTON,1,2,2.0,2.0,2.0,0.0
2020-05-10,2243.0,"LEEDS,GRENVILLE,LANARK",2,1,53.0,17.0,32.0,0.0
2020-05-10,2244.0,MIDDLESEX-LONDON,6,3,18.0,22.0,11.0,0.0
2020-05-10,2246.0,NIAGARA,2,5,0.0,3.0,17.0,0.0
2020-05-10,2247.0,NORTH BAY-PARRY SOUND,1,0,1.0,0.0,0.0,0.0
2020-05-10,2249.0,NORTHWESTERN,0,0,0.0,0.0,0.0,0.0
2020-05-10,2251.0,OTTAWA,15,1,317.0,225.0,141.0,1.0
2020-05-10,2253.0,PEEL,14,0,383.0,188.0,115.0,1.0
2020-05-10,2255.0,PETERBOROUGH,1,2,1.0,3.0,0.0,0.0
2020-05-10,2256.0,PORCUPINE,2,1,2.0,0.0,0.0,0.0
2020-05-10,2257.0,RENFREW,0,1,0.0,0.0,0.0,0.0
2020-05-10,2258.0,EASTERN ONTARIO,3,1,28.0,8.0,7.0,0.0
2020-05-10,2260.0,SIMCOE-MUSKOKA,2,3,26.0,13.0,14.0,0.0
2020-05-10,2261.0,SUDBURY,4,0,1.0,3.0,1.0,0.0
2020-05-10,2262.0,THUNDER BAY,1,0,0.0,1.0,0.0,0.0
2020-05-10,2263.0,TIMISKAMING,2,0,3.0,3.0,0.0,0.0
2020-05-10,2265.0,WATERLOO,9,4,198.0,114.0,71.0,0.0
2020-05-10,2266.0,WELLINGTON-DUFFERIN-GUELPH,6,2,21.0,27.0,20.0,0.0
2020-05-10,2268.0,WINDSOR-ESSEX,8,1,49.0,25.0,38.0,0.0
2020-05-10,2270.0,YORK REGION,15,1,224.0,128.0,72.0,0.0
2020-05-10,3895.0,TORONTO,54,8,1185.0,770.0,517.0,2.0
2020-05-10,4913.0,SOUTH WEST,0,1,0.0,0.0,0.0,0.0
2020-05-10,5183.0,Huron Perth,3,1,1.0,2.0,4.0,0.0
2020-05-11,2226.0,ALGOMA,1,0,3.0,0.0,0.0,0.0
2020-05-11,2227.0,BRANT,3,0,29.0,31.0,23.0,0.0
2020-05-11,2230.0,DURHAM,5,5,95.0,44.0,114.0,0.0
2020-05-11,2233.0,GREY-BRUCE,2,1,1.0,3.0,0.0,0.0
2020-05-11,2234.0,HALDIMAND-NORFOLK,2,1,0.0,4.0,0.0,0.0
2020-05-11,2235.0,HALIBURTON KAWARTHA PR,2,1,35.0,33.0,29.0,0.0
2020-05-11,2236.0,HALTON,2,3,3.0,5.0,0.0,0.0
2020-05-11,2237.0,HAMILTON,7,4,14.0,6.0,6.0,0.0
2020-05-11,2238.0,HASTINGS PRINCE EDWARD,2,3,7.0,5.0,3.0,0.0
2020-05-11,2240.0,CHATHAM-KENT,1,0,0.0,1.0,0.0,0.0
2020-05-11,2241.0,KINGSTON FRONTENAC L & A,0,1,0.0,0.0,0.0,0.0
2020-05-11,2242.0,LAMBTON,1,2,5.0,2.0,3.0,0.0
2020-05-11,2243.0,"LEEDS,GRENVILLE,LANARK",2,1,53.0,17.0,32.0,0.0
2020-05-11,2244.0,MIDDLESEX-LONDON,6,3,18.0,22.0,11.0,0.0
2020-05-11,2246.0,NIAGARA,2,5,0.0,3.0,17.0,0.0
2020-05-11,2247.0,NORTH BAY-PARRY SOUND,1,0,1.0,0.0,0.0,0.0
2020-05-11,2249.0,NORTHWESTERN,0,0,0.0,0.0,0.0,0.0
2020-05-11,2251.0,OTTAWA,14,2,316.0,213.0,142.0,1.0
2020-05-11,2253.0,PEEL,14,0,383.0,188.0,115.0,1.0
2020-05-11,2255.0,PETERBOROUGH,1,2,1.0,3.0,0.0,0.0
2020-05-11,2256.0,PORCUPINE,3,0,3.0,0.0,0.0,0.0
2020-05-11,2257.0,RENFREW,1,1,0.0,1.0,0.0,0.0
2020-05-11,2258.0,EASTERN ONTARIO,3,1,28.0,8.0,7.0,0.0
2020-05-11,2260.0,SIMCOE-MUSKOKA,2,3,26.0,13.0,14.0,0.0
2020-05-11,2261.0,SUDBURY,4,1,1.0,3.0,1.0,0.0
2020-05-11,2262.0,THUNDER BAY,1,0,0.0,1.0,0.0,0.0
2020-05-11,2263.0,TIMISKAMING,2,0,3.0,3.0,0.0,0.0
2020-05-11,2265.0,WATERLOO,9,4,198.0,114.0,71.0,0.0
2020-05-11,2266.0,WELLINGTON-DUFFERIN-GUELPH,6,2,21.0,27.0,20.0,0.0
2020-05-11,2268.0,WINDSOR-ESSEX,9,0,49.0,26.0,38.0,0.0
2020-05-11,2270.0,YORK REGION,15,1,224.0,129.0,72.0,0.0
2020-05-11,3895.0,TORONTO,55,8,1185.0,771.0,517.0,2.0
2020-05-11,4913.0,SOUTH WEST,0,1,0.0,0.0,0.0,0.0
2020-05-11,5183.0,Huron Perth,2,2,1.0,1.0,4.0,0.0
2020-05-12,2226.0,ALGOMA,1,0,3.0,0.0,0.0,0.0
2020-05-12,2227.0,BRANT,2,1,29.0,29.0,23.0,0.0
2020-05-12,2230.0,DURHAM,7,4,88.0,46.0,116.0,0.0
2020-05-12,2233.0,GREY-BRUCE,3,1,2.0,3.0,0.0,0.0
2020-05-12,2234.0,HALDIMAND-NORFOLK,2,1,0.0,1.0,0.0,0.0
2020-05-12,2235.0,HALIBURTON KAWARTHA PR,2,1,35.0,33.0,29.0,0.0
2020-05-12,2236.0,HALTON,2,3,3.0,5.0,0.0,0.0
2020-05-12,2237.0,HAMILTON,9,3,8.0,9.0,6.0,0.0
2020-05-12,2238.0,HASTINGS PRINCE EDWARD,2,3,7.0,5.0,3.0,0.0
2020-05-12,2240.0,CHATHAM-KENT,0,0,0.0,1.0,0.0,0.0
2020-05-12,2241.0,KINGSTON FRONTENAC L & A,0,1,0.0,0.0,0.0,0.0
2020-05-12,2242.0,LAMBTON,1,2,5.0,2.0,3.0,0.0
2020-05-12,2243.0,"LEEDS,GRENVILLE,LANARK",2,1,53.0,17.0,34.0,0.0
2020-05-12,2244.0,MIDDLESEX-LONDON,6,3,19.0,21.0,11.0,1.0
2020-05-12,2246.0,NIAGARA,3,4,2.0,3.0,17.0,0.0
2020-05-12,2247.0,NORTH BAY-PARRY SOUND,1,0,1.0,0.0,0.0,0.0
2020-05-12,2249.0,NORTHWESTERN,0,0,0.0,0.0,0.0,0.0
2020-05-12,2251.0,OTTAWA,13,3,301.0,216.0,147.0,1.0
2020-05-12,2253.0,PEEL,14,0,382.0,188.0,116.0,1.0
2020-05-12,2255.0,PETERBOROUGH,1,2,1.0,2.0,0.0,0.0
2020-05-12,2256.0,PORCUPINE,3,0,3.0,0.0,0.0,0.0
2020-05-12,2257.0,RENFREW,1,1,0.0,1.0,0.0,0.0
2020-05-12,2258.0,EASTERN ONTARIO,3,1,26.0,6.0,9.0,0.0
2020-05-12,2260.0,SIMCOE-MUSKOKA,2,3,16.0,10.0,17.0,0.0
2020-05-12,2261.0,SUDBURY,3,2,1.0,2.0,1.0,0.0
2020-05-12,2262.0,THUNDER BAY,1,0,0.0,1.0,0.0,0.0
2020-05-12,2263.0,TIMISKAMING,2,0,3.0,3.0,0.0,0.0
2020-05-12,2265.0,WATERLOO,10,5,201.0,118.0,72.0,0.0
2020-05-12,2266.0,WELLINGTON-DUFFERIN-GUELPH,5,3,20.0,27.0,20.0,0.0
2020-05-12,2268.0,WINDSOR-ESSEX,9,0,48.0,26.0,42.0,0.0
2020-05-12,2270.0,YORK REGION,15,1,226.0,129.0,78.0,0.0
2020-05-12,3895.0,TORONTO,52,12,1206.0,767.0,521.0,2.0
2020-05-12,4913.0,SOUTH WEST,0,1,0.0,0.0,0.0,0.0
2020-05-12,5183.0,Huron Perth,3,2,1.0,1.0,4.0,0.0
2020-05-13,2226.0,ALGOMA,1,0,3.0,0.0,0.0,0.0
2020-05-13,2227.0,BRANT,1,2,28.0,29.0,23.0,0.0
2020-05-13,2230.0,DURHAM,9,4,43.0,26.0,118.0,0.0
2020-05-13,2233.0,GREY-BRUCE,2,2,2.0,1.0,0.0,0.0
